id,ground_truth,low_t_generation,accuracy,n_generations,cluster_assignment_entropy,question,p_true,LLM_verdict,C_metric,category
validation::648,sertoli cells,sertoli cells,1.0,"['sustentacular cells', 'sustentacular cells', 'sertoli cells', 'sertoli', 'sertoli cells', 'sertoli', 'sertoli cells', 'sertoli cells', 'sertoli cells', 'sertoli cells']",0.5004024235381879,What cells secrete signaling molecules that promote sperm production and can control whether germ cells live or die?,-0.0921233221888542,True,0.4181818181818181,correct_low
train::3169,cuticle,cuticle,1.0,"['cuticle', 'cuticle', 'cuticle', 'cuticle', 'cuticle', 'cuticle', 'cuticle', 'cuticle', 'cuticle', 'cuticle']",-0.0,What do cells of dermal tissue secrete?,-0.0225102491676807,True,1.0,correct_high
train::2919,capillaries,capillaries,1.0,"['capillaries', 'capillaries', 'capillaries', 'capillaries', 'capillaries', 'capillaries', 'capillaries', 'capillaries', 'capillaries', 'capillaries']",-0.0,Which blood vessels is oxygen transferred through?,-0.030236879363656,True,1.0,correct_high
train::11483,corrosion,corrosion,1.0,"['corrosion', 'corrosion', 'oxidation', 'corrosion', 'corrosion', 'corrosion', 'corrosion', 'corrosion', 'corrosion', 'corrosion']",0.3250829733914482,Protecting the surface of metal prevents what?,-0.0280324257910251,True,0.8181818181818182,correct_high
validation::1034,vestibular system,reticular activating system,0.0,"['reticular activating system', 'reticular activating system', 'reticular activating system', 'reticular activating system', 'reticular activating system', 'reticular activating system', 'reticular activating system', 'reticular activating system', 'reticular activating system', 'reticular activating system']",-0.0,"What system enters the brain stem and influences activity in the cerebellum, spinal cord, and cerebral cortex?",-0.0191589053720235,True,1.0,correct_high
train::10469,shingles,shingles,1.0,"['shingles', 'shingles', 'shingles', 'shingles', 'shingles', 'shingles', 'shingles', 'shingles', 'shingles', 'shingles']",-0.0,What is caused by the same virus that causes chicken pox?,-0.0072570531629025,True,1.0,correct_high
train::401,anaerobic,resistance,0.0,"['resistance', 'anaerobic', 'resistance', 'resistance', 'weight training', 'resistance', 'resistance', 'anaerobic', 'weight training', 'weight training']",1.0296530140645737,"Aerobic exercise helps improve the cardiovascular system, while what exercise causes muscles to get bigger and stronger?",-0.1616980880498886,True,0.3454545454545454,correct_low
train::9183,head,head and neck,1.0,"['head and neck', 'head and neck', 'head and neck', 'head and neck', 'head and neck', 'head and neck', 'head and neck', 'head and neck', 'head and neck', 'head and neck']",-0.0,The common carotid artery gives rise to the external and internal carotid arteries. the external carotid artery remains superficial and gives rise to many arteries of this?,-0.0093016596511006,True,1.0,correct_high
validation::1615,potential energy,potential energy,1.0,"['potential energy', 'potential energy', 'potential energy', 'potential energy', 'potential energy', 'potential energy', 'potential energy', 'potential energy', 'potential energy', 'potential energy']",-0.0,What is the energy that matter possesses because of its location or structure?,-0.0043952292762696,True,1.0,correct_high
train::6098,hurricanes,hurricanes,1.0,"['hurricanes', 'hurricanes', 'hurricanes', 'hurricanes', 'hurricanes', 'hurricanes', 'hurricanes', 'hurricanes', 'hurricanes', 'hurricanes']",-0.0,What weather events move with the prevailing winds and originate in the trade winds in the northern hemisphere?,-0.1279419362545013,True,1.0,correct_high
train::5015,availability of sunlight,temperature,0.0,"['pollution', 'temperature', 'temperature', 'temperature', 'temperature', 'temperature', 'temperature', 'temperature', 'temperature', 'temperature']",0.3250829733914482,"Besides the concentration of dissolve oxygen and nutrients in the water, what other factor limits aquatic organisms?",-0.0302677601575851,False,0.8181818181818182,incorrect_high
validation::443,neutron flux,nuclear reactors,0.0,"['nuclear reactors', 'nuclear reactor power', 'neutron flux', 'nuclear reactors', 'neutron flux', 'nuclear reactors', 'nuclear reactor power', 'nuclear reactor power', 'the rate of fission', 'neutron flux']",1.313834033192747,Control rods containing nuclides that very strongly absorb neutrons are used to adjust what?,-1.5029139518737793,False,0.2181818181818181,incorrect_low
train::10460,pituitary gland,pituitary,1.0,"['pituitary', 'pituitary gland', 'pituitary gland', 'pituitary gland', 'pituitary gland', 'pituitary', 'pituitary', 'pituitary gland', 'pituitary', 'pituitary']",-0.0,Which gland is located in the sella turcica of the sphenoid bone within the cranial floor?,-0.4758507907390594,True,0.4545454545454545,correct_low
train::6487,reabsorption,fermentation,0.0,"['fermentation', 'fermentation', 'biotechnology', 'fermentation', 'fermentation', 'biotechnology', 'fermentation', 'chromatography', 'fermentation', 'fermentation']",0.8018185525433372,How are valuable metabolites recovered?,-0.1828077584505081,False,0.5272727272727272,incorrect_high
train::3348,white blood cells,lymphocytes,0.0,"['lymphocytes', 'white blood cells', 'lymphocytes', 'white blood cells', 'lymphocytes', 'white blood cells', 'lymphocytes', 'lymphocytes', 'white blood cells', 'lymphocytes']",0.6730116670092565,B cells and t cells are examples of what type of cells?,-0.0713100731372833,True,0.4909090909090909,correct_low
train::5530,eyespots,flagella,0.0,"['flagella', 'flagella', 'flagella', 'flagella', 'flagella', 'flagella', 'flagella', 'flagella', 'flagella', 'flagella']",-0.0,What do the cells in the front of a volvox typically develop to help swim towards light?,-0.0316803008317947,False,1.0,incorrect_high
train::2535,municipal,water pollution,0.0,"['water pollution', 'water pollution', 'water pollution', 'nonpoint source pollution', 'water pollution', 'water pollution', 'water pollution', 'water pollution', 'water pollution', 'water pollution']",0.3250829733914482,"What type of pollution comes from sewage, storm drains, septic tanks, boats, and runoff from yards?",-0.3493330776691437,False,0.8181818181818182,incorrect_high
train::4717,nucleic acids,nucleic,1.0,"['nucleic', 'nucleic', 'nucleic', 'nucleic', 'nucleic', 'nucleic', 'nucleic', 'nucleic', 'nucleic', 'nucleic acids']",-0.0,Both dna and rna are what type of acids?,-0.2259457111358642,True,0.8181818181818182,correct_high
train::580,conventional current,conventional,1.0,"['conventional', 'conventional', 'conventional', 'conventional current', 'conventional current', 'conventional current', 'conventional', 'conventional current', 'conventional current', 'conventional current']",-0.0,Positive charges move in the direction of the electric field and the same direction as what current?,-0.1615463644266128,True,0.4545454545454545,correct_low
train::10532,gas exchange,gas exchange,1.0,"['gas exchange', 'gas exchange', 'gas exchange', 'gas exchange', 'gas exchange', 'gas exchange', 'gas exchange', 'gas exchange', 'gas exchange', 'gas exchange']",-0.0,Terrestrial arthropods generally have internal surfaces specialized for what?,-0.010298210196197,True,1.0,correct_high
validation::533,erosion,leaching,0.0,"['leaching', 'leaching', 'leaching', 'leaching', 'leaching', 'leaching', 'leaching', 'leaching', 'leaching', 'leaching']",-0.0,What is the process of soil dissolving in rain called?,-0.0082031469792127,False,1.0,incorrect_high
train::9681,enzymes,ketones,0.0,"['enzymes', 'enzymes', 'enzymes', 'enzymes', 'enzymes', 'ketones', 'ketones', 'acetyl-CoA', 'ketones', 'enzymes']",0.8979457248567797,"Animals produce most of what chemicals, which are needed to synthesize the fatty acids they need?",-2.931894302368164,False,0.3818181818181818,incorrect_low
validation::1858,solubility,function,0.0,"['function', 'function', 'function', 'function', 'function', 'function', 'function', 'function', 'function', 'function']",-0.0,"Proteins are categorized according to shape and what property, which correlates with it?",-0.0118160350248217,False,1.0,incorrect_high
validation::1586,darwin,charles darwin,1.0,"['charles darwin', 'charles darwin', 'charles darwin', 'charles darwin', 'charles darwin', 'charles darwin', 'charles darwin', 'charles darwin', 'charles darwin', 'charles darwin']",-0.0,Who wrote the book on the origin of species?,-0.0165787674486637,True,1.0,correct_high
train::8552,ionizing,ultraviolet,0.0,"['ultraviolet', 'ultraviolet', 'ultraviolet', 'ultraviolet', 'ultraviolet', 'ultraviolet radiation', 'ultraviolet radiation', 'ultraviolet', 'ultraviolet radiation', 'ultraviolet radiation']",-0.0,What kind of radiation can be used to disrupt the dna-rna protein synthesis cycle that allows bacteria to reproduce?,-0.0895121023058891,False,0.4909090909090909,incorrect_low
validation::1725,sound,sound,1.0,"['sound waves', 'sound waves', 'sound', 'sound', 'sound', 'sound waves', 'sound', 'sound', 'sound waves', 'sound waves']",0.6931471805599453,"Speed, loudness, and pitch are properties of what?",-0.2535720467567444,True,0.4545454545454545,correct_low
train::6242,biological,physical,0.0,"['physical', 'physical', 'physical', 'physical', 'physical', 'physical', 'physical', 'physical', 'physical', 'physical']",-0.0,"The first line of defense includes mechanical, chemical, and which other barrier?",-0.1609551757574081,False,1.0,incorrect_high
train::11251,biodiversity loss,loss of biodiversity,1.0,"['loss of biodiversity', 'biodiversity loss', 'biodiversity loss', 'deforestation', 'loss of biodiversity', 'biodiversity loss', 'loss of biodiversity', 'loss of biodiversity', 'loss of biodiversity', 'loss of biodiversity']",0.3250829733914482,"The result of what, in places like the amazon rainforest, is that food will be harder to produce, clean water will be harder to find, and development of new medicines will become slower?",-0.0148000391200184,True,0.4363636363636363,correct_low
train::1433,28,27.3 days,0.0,"['27.3 days', '27.3 days', '27.3 days', '27.3 days', '27.3 days', '27 1/3', '27.3 days', '27.3 days', '28 days', '27.3 days']",0.639031859650177,About how many days does it take the moon to make one orbit around the earth?,-0.0794862285256385,False,0.6545454545454545,incorrect_high
train::4874,an embryo,seed,0.0,"['seed', 'seed', 'seed', 'seed', 'seed', 'seed', 'seed', 'seed', 'seed', 'seed']",-0.0,"If pollination occurs, what does the zygote develop into?",-0.056729756295681,False,1.0,incorrect_high
train::3587,archaeans,fungi,0.0,"['fungi', 'fungi', 'fungi', 'fungi', 'fungi', 'fungi', 'fungi', 'fungi', 'fungi', 'fungi']",-0.0,What kingdom of organisms constitutes up to 20 percent of all living things on earth in mass?,-0.1805599182844162,False,1.0,incorrect_high
train::10301,discrete neutral molecules,molecules,1.0,"['molecules', 'molecules', 'molecules', 'molecules', 'molecules', 'molecules', 'molecules', 'molecules', 'molecules', 'molecules']",-0.0,Ionic compounds contain cations and anions rather than what?,-0.0554858334362506,True,1.0,correct_high
train::8559,tubule,glomerulus,0.0,"['glomerulus', 'glomerulus', 'glomerulus', 'glomerulus', 'glomerulus', 'glomerulus', 'glomerulus', 'glomerulus', 'glomerulus', 'glomerulus']",-0.0,Which part of the nephron collects wastes in the blood?,-0.8263274431228638,False,1.0,incorrect_high
train::4787,leaves and stems,roots and stems,1.0,"['roots and stems', 'roots, stems', 'leaves and roots', 'roots and stems', 'roots and stems', 'roots and stems', 'roots and stems', 'roots and stems', 'roots and stems', 'roots and stems']",0.3250829733914482,Which two basic parts of a plant develop tough outer coatings to protect the plant from the environment?,-0.1804702579975128,False,0.6545454545454545,incorrect_high
train::1126,pain,pain,1.0,"['pain', 'pain', 'pain', 'pain', 'pain', 'pain', 'pain', 'pain', 'pain', 'pain']",-0.0,Prostaglandins worsen what by increasing nociceptor sensitivity to noxious stimuli?,-0.0192778334021568,True,1.0,correct_high
train::8338,leaf broadening,leaf widening,1.0,"['cell elongation', 'leaf width', 'leaf widening', 'leaf expansion', 'leaf expansion', 'cell elongation', 'leaf widening', 'leaf widening', 'leaf expansion', 'leaf widening']",0.9502705392332348,"Transverse divisions are associated with leaf elongation, and longitudinal divisions are associated with what?",-0.0651876777410507,True,0.2545454545454545,correct_low
train::9983,glucagon and insulin,enzymes,0.0,"['glycogen', 'glycogen', 'enzymes', 'enzymes', 'glycogen', 'glycogen', 'enzymes', 'glycogen', 'glycogen', 'enzymes']",0.6730116670092565,What chemicals in the liver support glucose homeostasis?,-3.288949728012085,False,0.4545454545454545,incorrect_low
train::8428,radio receivers,speakers,0.0,"['speakers', 'speakers', 'receiver', 'receiver', 'loudness', 'speakers', 'receivers', 'ear', 'speakers', 'speakers']",1.1682824501765623,What changes encoded waves which are being broadcast into sounds?,-0.2572759091854095,False,0.2909090909090909,incorrect_low
train::7570,gnomic projection,azimuthal,0.0,"['azimuthal', 'azimuthal', 'conformal', 'conformal', 'azimuthal', 'conformal', 'azimuthal', 'conformal', 'conic', 'local']",0.9433483923290392,What type of map projection is used for small areas to avoid distortion?,-0.4317295849323272,True,0.2909090909090909,correct_low
train::7079,nutrients,nutrients,1.0,"['nutrients', 'nutrients', 'nutrients', 'nutrients', 'nutrients', 'nutrients', 'nutrients', 'carbon dioxide', 'nutrients', 'nutrients']",0.3250829733914482,What do decomposers release when they break down dead organisms?,-0.1440464407205581,True,0.8181818181818182,correct_high
train::1633,atria,tricuspid,0.0,"['tricuspid', 'tricuspid valve', 'tricuspid', 'tricuspid', 'tricuspid', 'atrioventricular valve', 'atrioventricular', 'tricuspid', 'tricuspid', 'tricuspid']",0.5004024235381879,Blood enters the heart in what valve?,-0.8291506171226501,False,0.509090909090909,incorrect_high
validation::1509,heat,body heat,1.0,"['body heat', 'body heat', 'body heat', 'heat', 'body heat', 'body heat', 'body heat', 'body heat', 'body heat', 'body heat']",0.3250829733914482,A high metabolic rate and hair are ways mammals generate and conserve what?,-0.0091502368450164,True,0.8181818181818182,correct_high
train::5906,no reaction,no reaction,1.0,"['they do not react', 'nothing', 'nothing', 'no reaction', 'no reaction', 'nothing', 'they do not react', 'no reaction', 'nothing', 'nothing']",-0.0,What happens when alkanes are mixed with oxygen at room temperature?,-0.1150888800621032,True,0.3090909090909091,correct_low
validation::298,conduction rate,conductivity,0.0,"['automaticity', 'conductivity', 'automaticity', 'conductivity', 'conductivity', 'conductivity', 'conductivity', 'automaticity', 'conductivity', 'conductivity']",0.6108643020548935,Purkinje fibers have a fast inherent what?,-0.8299620747566223,True,0.5636363636363636,correct_high
train::10709,the atmosphere,atmosphere,1.0,"['atmosphere', 'atmosphere', 'atmosphere', 'atmosphere', 'atmosphere', 'atmosphere', 'atmosphere', 'atmosphere', 'atmosphere', 'atmosphere']",-0.0,What is a thin layer of gas that surrounds earth called?,-0.0078095821663737,True,1.0,correct_high
train::5998,domain,kingdom,0.0,"['kingdom', 'kingdom', 'kingdom', 'kingdom', 'kingdom', 'kingdom', 'kingdom', 'kingdom', 'kingdom', 'kingdom']",-0.0,What is the largest taxonomic rank?,-0.1135871931910514,False,1.0,incorrect_high
train::2529,speed,direction,0.0,"['direction', 'direction', 'direction', 'direction', 'direction', 'direction', 'direction', 'direction', 'direction', 'direction']",-0.0,"When light passes from one medium to another, it changes what?",-0.079765185713768,False,1.0,incorrect_high
train::11379,focus light,magnify objects,0.0,"['magnify images', 'magnify', 'magnify objects', 'magnify objects', 'magnify', 'magnify objects', 'magnify objects', 'magnify', 'magnify images', 'magnify objects']",0.6108643020548935,Compound light microscopes use lenses to do what?,-0.18108731508255,True,0.3454545454545454,correct_low
train::4132,eomaia,theria,0.0,"['eutriconodont mammals', 'theria', 'theria', 'theria', 'theria', 'theria', 'theria', 'theria', 'marsupials', 'theria']",0.639031859650177,What may be the ancestor of placental mammals?,-0.227352112531662,False,0.6545454545454545,incorrect_high
train::1274,rising air column,storm,0.0,"['a storm', 'cyclone', 'storm', 'storm', 'cyclone', 'storm', 'storm', 'a cyclone', 'storm', 'storm']",0.6108643020548935,"What is created when the warm air at the cold front rises and creates a low pressure cell, causing winds to rush into the low pressure?",-0.2847787737846374,False,0.4,incorrect_low
train::722,lead,lead,1.0,"['lead', 'lead', 'lead', 'lead', 'lead', 'lead', 'lead', 'lead', 'lead', 'lead']",-0.0,What element is typically used to shield things from gamma rays?,-0.0103362016379833,True,1.0,correct_high
train::5535,cloaca,cloaca,1.0,"['cloaca', 'cloaca', 'cloaca', 'cloaca', 'cloaca', 'cloaca', 'cloaca', 'cloaca', 'cloaca', 'cloaca']",-0.0,Female monotremes share what external opening with reptiles and birds?,-0.0115732010453939,True,1.0,correct_high
train::9157,three chambers,two ventricles,0.0,"['two ventricles', 'two ventricles', 'three chambers', 'two ventricles', 'two ventricles', 'two ventricles', 'two ventricles', 'two atria and one ventricle', 'two atria and one ventricle', 'two ventricles']",0.8018185525433373,"Like all tetrapods except birds and mammals, frogs possess a heart with what structure?",-2.8129568099975586,False,0.5272727272727272,incorrect_high
train::4461,bacteria,humans,0.0,"['humans', 'bacteria', 'bacteria', 'humans', 'humans', 'humans', 'humans', 'bacteria', 'arthropods', 'bacteria']",0.9433483923290392,What is the most numerous species on the planet?,-4.3883209228515625,False,0.3818181818181818,incorrect_low
train::7872,sum of the forces,sum of the two forces,1.0,"['the sum of the two forces', 'the sum of the two forces', 'sum of the forces', 'the sum of the two forces', 'sum of the two forces', 'sum of the two forces', 'sum of the forces', 'sum of the forces', 'sum of the two forces', 'sum of the forces']",-0.0,What is the net force when two forces act in the same direction?,-0.031659971922636,True,0.2727272727272727,correct_low
train::6454,hydrophobic,hydrophilic,0.0,"['hydrophilic', 'hydrophilic', 'hydrophilic', 'hydrophilic', 'hydrophilic', 'hydrophilic', 'hydrophilic', 'hydrophilic', 'hydrophilic', 'hydrophilic']",-0.0,Some membranes have what kind of surfaces exposed to the cytoplasm?,-0.1283111870288849,False,1.0,incorrect_high
train::49,air and water,mercury,0.0,"['mercury', 'mercury', 'mercury', 'mercury', 'mercury', 'mercury', 'mercury', 'mercury', 'mercury', 'mercury']",-0.0,The formation of an amalgam allows the metal to react with what?,-0.0192401800304651,False,1.0,incorrect_high
train::10316,homosporous,homosporous,1.0,"['homosporous', 'homosporous', 'homosporous', 'homosporous', 'homosporous', 'homosporous', 'homosporous', 'homosporous', 'homosporous', 'homosporous']",-0.0,Most ferns produce the same type of spores and are therefore called what?,-0.0175787545740604,True,1.0,correct_high
train::3729,uterus,uterus,1.0,"['uterus', 'uterus', 'uterus', 'uterus', 'uterus', 'uterus', 'uterus', 'uterus', 'uterus', 'uterus']",-0.0,What is the muscular organ shaped like an upside-down pear that has a thick lining of tissues called the endometrium?,-0.0084782429039478,True,1.0,correct_high
train::10507,hall effect,electromagnetic induction,0.0,"['electromagnetic induction', 'electromagnetic induction', 'electromagnetic induction', 'electromagnetic induction', 'electromagnetic induction', 'electromagnetic induction', 'electromagnetic induction', 'electromagnetic induction', 'electromagnetic induction', 'electromagnetic induction']",-0.0,The creation of a voltage across a current-carrying conductor by a magnetic field is known as what?,-0.0057869274169206,False,1.0,incorrect_high
train::10106,food and water,contaminated water,0.0,"['water', 'contaminated water', 'through drinking water', 'contaminated water', 'contaminated water', 'contaminated water', 'contaminated water', 'contaminated water', 'water', 'contaminated water']",0.8018185525433372,How are protozoa that cause giardiasis spread?,-0.0091640576720237,True,0.5272727272727272,correct_high
train::5584,sociobiology,anthropology,0.0,"['anthropology', 'anthropology', 'anthropology', 'anthropology', 'anthropology', 'sociobiology', 'sociocultural evolution', 'anthropology', 'anthropology', 'anthropology']",0.639031859650177,Human culture is related to evolutionary theory in the discipline of what?,-0.2823331654071808,False,0.6545454545454545,incorrect_high
train::9047,habitat destruction,soil erosion,0.0,"['deforestation', 'soil erosion', 'soil erosion', 'soil erosion', 'desertification', 'soil erosion', 'deforestation', 'habitat loss', 'soil erosion', 'desertification']",1.2206072645530173,Clearing land for agriculture and development is a major cause of what negative result?,-0.3884410560131073,False,0.3090909090909091,incorrect_low
train::9307,seeds,true roots,0.0,"['roots', 'specialized cells', 'roots', 'roots', 'roots', 'specialized cells', 'true roots', 'specialized transport structures', 'true roots', 'true roots']",1.2798542258336674,Nonvascular plants lack  vascular tissue and what?,-0.5255588889122009,True,0.2363636363636363,correct_low
train::4764,orangutan,humans,0.0,"['humans', 'humans', 'humans', 'great apes', 'humans', 'humans', 'great apes', 'humans', 'humans', 'humans']",0.5004024235381879,Which primate group generally lives alone?,-0.2272282689809799,False,0.6727272727272727,incorrect_high
train::16,circulatory,circulatory,1.0,"['circulatory system', 'circulatory system', 'circulatory', 'circulatory', 'circulatory system', 'circulatory system', 'circulatory', 'circulatory', 'circulatory', 'circulatory']",-0.0,What organ systems link exchange surfaces with cells throughout the body?,-0.2818134129047394,True,0.4909090909090909,correct_low
validation::1916,ideal,unlimited resources,0.0,"['unlimited resources', 'ideal', 'unlimited resources', 'ideal conditions', 'unlimited resources', 'ideal conditions', 'optimal conditions', 'unlimited resources', 'ideal conditions', 'unlimited resources']",0.6931471805599453,Under what type of conditions can populations grow exponentially?,-0.05574506893754,True,0.3272727272727272,correct_low
train::9726,hatched from eggs,egg-laying,0.0,"['egg-laying', 'egg-laying', 'egg laying', 'egg laying', 'egg', 'egg-laying', 'egg laying', 'egg laying', 'egg-laying', 'egg-laying']",0.3250829733914482,How is a mammal developed if not inside of a placenta or a pouch?,-0.0391864031553268,True,0.3818181818181818,correct_low
train::5717,amniotic,live young,0.0,"['live young', 'live birth', 'live', 'mammary glands', 'live', 'live young', 'mammary glands', 'mammary glands', 'amniotic', 'mammals do not lay eggs']",1.5047882836811908,Mammals are endothermic vertebrates that have four limbs and produce what type of eggs?,-0.6952564120292664,False,0.1272727272727272,incorrect_low
validation::656,the nucleolus,nucleus,0.0,"['nucleolus', 'nucleolus', 'nucleolus', 'nucleolus', 'nucleus', 'nucleus', 'nucleolus', 'nucleus', 'nucleus', 'nucleolus']",-0.0,Where are ribosomes made?,-4.018444538116455,False,0.4545454545454545,incorrect_low
train::4728,phospholipids,phospholipids,1.0,"['phospholipids', 'phospholipids', 'phospholipids', 'phospholipid', 'phospholipid', 'phospholipids', 'phospholipids', 'phospholipids', 'phospholipids', 'phospholipids']",-0.0,"What is at the surface of a cell, arranged in similar bilayer?",-0.0359386466443538,True,0.6727272727272727,correct_high
train::7604,volcanoes,mountain ranges,0.0,"['mountains', 'mountain ranges', 'mountains', 'mountain ranges', 'mountain ranges', 'mountain ranges', 'mountain ranges', 'mountain ranges', 'mountain ranges', 'mountain ranges']",-0.0,What landform occurs most often along plate boundaries?,-0.3492232859134674,False,0.6727272727272727,incorrect_high
train::2566,curves,intervertebral discs,0.0,"['curvature', 'intervertebral discs', 'intervertebral discs', 'curvature', 'intervertebral discs', 'intervertebral disks', 'intervertebral discs', 'curvature', 'intervertebral disks', 'intervertebral discs']",0.6108643020548935,What feature of the spine helps with flexibility and strength?,-0.1023052632808685,True,0.3454545454545454,correct_low
train::4888,power,power,1.0,"['power', 'power', 'power', 'power', 'power', 'power', 'power', 'power', 'power', 'power']",-0.0,What is defined as the rate of energy transferred?,-0.0069084595888853,True,1.0,correct_high
train::599,gametophytes,gametophyte,0.0,"['gametophyte', 'gametophyte', 'gametophyte', 'gametophytes', 'gametophytes', 'gametophytes', 'gametophyte', 'gametophyte', 'gametophyte', 'gametophytes']",-0.0,"Like other bryophytes, moss plants spend most of their life cycle as?",-0.0193752329796552,True,0.4909090909090909,correct_low
train::3705,voltage,electric field,0.0,"['electric field', 'electric field', 'electrical current', 'electric field', 'electric current', 'electric field', 'electric field', 'electric field', 'electric field', 'electric field']",0.5004024235381879,"In a smoke detector, a battery in the electric circuit creates what between the metal plates?",-0.0194320566952228,False,0.6545454545454545,incorrect_high
train::4937,humans,humans,1.0,"['human', 'human', 'human', 'humans', 'hominins', 'humans', 'hominins', 'humans', 'hominid', 'humans']",0.6108643020548935,Australopithecus afarensis is an ancestor of what primate?,-0.1032691523432731,True,0.2545454545454545,correct_low
train::8259,darker skin,fair skin,1.0,"['fair', 'fair', 'fair', 'fair skin', 'fair', 'fair skin', 'fair', 'fair', 'fair', 'fair skin']",-0.0,People with which skin type run a greater risk of vitamin d deficiency?,-0.0270552579313516,False,0.4909090909090909,incorrect_low
