id,ground_truth,low_t_generation,accuracy,n_generations,cluster_assignment_entropy,question,p_true,LLM_verdict,DSE_threshold,DSE_b_entropy,category_dse
train::10018,['Brie Larson'],Brie Larson,1.0,"['Brie Larson', 'Brie Larson', 'Brie Larson', 'Brie Larson', 'Brie Larson', 'Brie Larson', 'Brie Larson', 'Brie Larson', 'Brie Larson', 'Brie Larson']",-0.0,who plays captain marvel in the new avengers movie?,-0.0056406613439321,True,1.0931464583426274,0,correct_high
train::10019,['Methuselah'],Methuselah,1.0,"['Methuselah (969 years according to the bible', 'Methuselah (969 years)', 'Methuselah, 969 years', 'Methuselah, who is said to have lived 96', 'Methuselah', 'Methuselah lived for 969 years', 'Methuselah', 'Methuselah was the oldest man in the Bible. Meth', 'Methuselah, he lived to be 969 years', 'Methuselah']",0.9433483923290392,who was the oldest man that lived in the bible?,-0.0232187751680612,True,1.0931464583426274,0,correct_high
train::1002,['Saikhom Mirabai Chanu'],Manika Batra,0.0,"['Manika Batra (Women’s Team Table Tennis - Event', 'Manu Bhaker (India, 10 m air pistol)', ""Manika Batra (Table Tennis - Women's Singles)"", 'Manika Batra (Table Tennis)', 'Manu Bhaker and Saurabh Chaudhary, India', 'Manpreet Singh', 'Manika Batra (Table Tennis)', 'Manika Batra in table tennis', 'Manika Batra (Table Tennis)', 'P.V Sindhu']",1.7480673485460891,who won first gold medal in commonwealth games 2018?,-0.0911768153309822,False,1.0931464583426274,1,incorrect_low
train::10021,['libra'],"It comes from the abbreviation of the Latin word libra,",0.0,"['It was based on the abbreviation used in the Roman system of', 'pounds, abbreviated as ""lb,"" comes from the Roman ab', 'From the Latin libra pondo or pounds weight', 'LBS is the abbreviation of the Roman word Libra that', 'because pound had an abbreviation lb in the middle ages', 'Pounds, abbreviated as Lbs, is a term for', 'Originally abbreviated as ""lb"" for Libra Pondo', 'because pounds abbreviated as ""lb"" is from the Latin lib', 'Libra (the scale) in Latin', 'Pound Libra']",2.025326220770068,why is the short form of pounds lbs?,-0.0843043848872184,True,1.0931464583426274,1,correct_low
train::10022,['Grace VanderWaal'],Grace VanderWaal,1.0,"['Grace VanderWaal', 'Grace VanderWaal (2016)', 'Grace Vanderwaal', 'Grace VanderWaal', 'Grace VanderWaal', 'Grace VanderWaal', 'Grace VanderWaal', 'Grace VanderWaal', 'Griffin the Dog', 'Grace Vanderwaal']",0.3250829733914482,who won america's got talent 2016 winner?,-0.0119820134714245,True,1.0931464583426274,0,correct_high
train::10024,['1824'],1866,0.0,"['In 1863 by the Finnish inventor J.', '1863', '1836', '1847', '1884', '1866', '1860 (by Austrian soldier Franz Crapaz)', '1865 (by the German designer Paul Mauser)', '1866', '1866']",1.9730014063936128,when was the first bolt action rifle invented?,-0.6138733625411987,False,1.0931464583426274,1,incorrect_low
train::10027,['the Greek term homoousios'],of one being with the Father,0.0,"['one in being of the same substance.', 'of the same substance', 'of one being with the Father', 'of one substance with the Father', 'of the same substance', 'possessing the same substance as the Father', 'of one being with the Father', 'of one being with the father', 'of one being with the father', 'of one being with the Father']",0.5004024235381879,consubstantial with the father in the creed means what?,-0.055623073130846,True,1.0931464583426274,0,correct_high
train::10028,['Richard Thompson'],Bonnie Tyler,0.0,"['Paul Simon', ""Sinead O'Connor"", 'Bon Jovi', 'Paul Simon', 'Bonnie Prince Billy', 'Bonnie Prince Billy', 'Paul McCartney', 'Tim Rice and Andrew Lloyd Webber', 'Bon Iver', 'Bonnie Tyne']",2.025326220770068,who wrote the song dimming of the day?,-1.0929265022277832,False,1.0931464583426274,1,incorrect_low
train::1003,"['March 30, 2018']","January 13, 2018",0.0,"['December 30, 2017', 'January 13, 2018', '23 March 2018', 'On March 30, 2018', 'January 13, 2018', '2018-03-30', 'January 13, 2018', 'January 13, 2018', '30th March 2018', '2018 (30th March)']",1.1935496040981333,when does season 2 of a series of unfortunate events come out?,-0.4813809990882873,False,1.0931464583426274,1,incorrect_low
train::10030,['Dan Stevens'],Dan Stevens,1.0,"['Luke Evans', 'Dan Stevens', 'Luke Evans', 'Luke Evans', 'Luke Evans', 'Lucien', 'Dan Stevens', 'Luke Evans', 'Gaston', 'Dan Stevens']",1.1682824501765623,the beast from beauty and the beast 2017?,-0.4206496775150299,True,1.0931464583426274,1,correct_low
train::10033,['2017'],2019,0.0,"['2019', 'In 2019', '2019', 'In 2019', '2019', '2019', '2019', 'last time Houston Astros went to World Series was in 201', '2019', '2019']",0.3250829733914482,when was last time houston went to world series?,-0.0102631673216819,False,1.0931464583426274,0,incorrect_high
train::10034,['Montell Jordan'],Montell Jordan,1.0,"['Montana Yao', 'Calvin Broadus Jr. (aka Snoop Dogg)', 'Montell Jordan', 'Monty Python', 'Calvin Harris and Rihanna', 'Montell Jordan', 'Calvin Broadus (Snoop Dogg)', 'Montana', 'Montell Jordan', 'Montell Jordan']",1.7480673485460891,who made this is how we do it?,-0.4013972282409668,True,1.0931464583426274,1,correct_low
train::10036,"['Clinton', 'Baton Rouge, Louisiana']",Mississippi,0.0,"['Mississippi', 'Mississippi and California', 'Bay Saint Louis, Mississippi', 'French Quarter, New Orleans, Louisiana', 'Sartoris, Mississippi', 'Southport, England', 'Marion, South Carolina', 'Mississippi', 'Faulkner/Franklin County and New Orleans, Louisiana', 'French Quarter, New Orleans']",2.163955656882057,where was the movie the long hot summer filmed?,-0.0297306291759014,True,1.0931464583426274,1,correct_low
train::10038,['Bhutan'],Bhutan,1.0,"['Bhutan', 'Mongolia', 'Bhutan', 'Bhutan', 'Bhutan', 'Afghanistan', 'Bhutan', 'Bhutan', 'Nepal', 'Bhutan']",0.9404479886553264,gho is the national clothes of which country?,-0.0069058546796441,True,1.0931464583426274,0,correct_high
train::10039,['Japan'],Volume 13,0.0,"['it ends in September 2014', 'Volume 21', 'Volume 14', 'Volume 10 in the Manga', 'vol. 19 ch. 126', 'Chapter 72 (manga volume 11)', 'the anime adapts Volumes 1-12, the M', 'Chapter 12 Vol. 6', 'at chapter 87', 'Chapter 60']",2.302585092994045,kiss him not me where does the anime end in the manga?,-0.7064536809921265,False,1.0931464583426274,1,incorrect_low
train::1004,"['Bill Danoff', 'Taffy Danoff']",Kirsty MacColl,0.0,"['Gerard Kenny', 'David Baddiel', 'Neil Diamond', 'Rod McKuen', 'Rod Kammer', 'Tim Minchin', 'Elton John', 'Rod Tucker', 'Rodney Slater', 'Sammy Davis Jr.']",2.302585092994045,who wrote please daddy don't get drunk this christmas?,-0.1360650062561035,False,1.0931464583426274,1,incorrect_low
train::10040,['osteoblasts'],flat bones,0.0,"['long bones', 'Long bone, Flat bone, Irregular bone, Sesamoid', 'Flat bone', 'Diaphysis', 'Diaphysis', 'Compact Bone', 'Flat bones', 'flat bones', 'diaphysis', 'Cortical bone']",1.6434177197931796,what type of bone is located near the surface of the bones?,-0.7062532305717468,False,1.0931464583426274,1,incorrect_low
train::10042,['11 March 2016'],11 March 2016,1.0,"['March 2016', 'March 11, 2016', '11 March 2016 (unveiled)', '11 March 2016', '11 March 2016 (in the US and Canada', 'March 2016', '11 March 2016', 'March 2016', 'March 11 2016', '11 March 2016']",1.1682824501765623,when did the samsung galaxy s7 edge come out?,-0.0374913364648819,True,1.0931464583426274,1,correct_low
train::10045,['J.C. Bamford Excavators Limited'],J.C. Bamford Excavators,1.0,"['JC Bamford Excavators', 'JCB stands for Joseph Cyril Bamford', 'JCB stands for Joseph Cyril Bamford', 'J.C. Bamford Excavators', 'Joseph Cyrus Buchanan-Stewart Machine', 'Joseph Cyril Bamford', 'joseph Cyrus baltzell', 'Joseph Cyril Bamford Excavators', 'JCB, which is an acronym, stands for Joseph Cyril', 'JCB (Joseph Cyril Bamford) machines']",1.6094379124341,what is the full name of jcb machine?,-0.0831533372402191,True,1.0931464583426274,1,correct_low
train::10047,['Portuguese'],Portugal,0.0,"['Portugal', 'Portugal', 'The name is of Portuguese origin, derived from the word ""esqui', 'Portugal', 'Portugal', 'it is Portuguese, with a meaning of the blacksmith.', 'Portugal', 'Portugal', 'It is of Portuguese origin, a common Portuguese surname derived from Occitan', 'Portugal']",0.9404479886553264,where does the last name sequeira come from?,-0.013879919424653,True,1.0931464583426274,0,correct_high
train::1005,['Donny Osmond'],Donny Osmond,1.0,"['Liu Naouyi from Mulan', 'Donny Osmond', ""Donny Osmond and Brad Kane (in Disney's Al"", 'Christopher Lynn', 'Donny Osmond', 'Donnie Darko voiced by Brad Kane', 'Donny Osmond (in the animated movie Aladdin)', 'Donny Osmond (from the Disney film Mulan)', 'lea salonga', 'Brad Kane']",2.163955656882057,who sings ill make a man out of you?,-0.479073166847229,True,1.0931464583426274,1,correct_low
train::10050,['Claudia Wells'],Claudia Wells,1.0,"['Claudia Wells', 'Claudia Wells', 'Claudia Wells', 'Claudia Wells', 'Claudia Wells', 'Elizabeth Shue', 'Claudia Wells', 'Claudia Wells', 'Claudia Wells', 'Claudia Wells']",0.3250829733914482,who plays jennifer in back to the future 1?,-0.0908493176102638,True,1.0931464583426274,0,correct_high
train::10052,"['Edward Fournier', 'Michael Gray', 'Kim Carnes']",Bill Cosby,0.0,"['Bill Cosby', 'Bill Cosby', 'Bill Withers', 'Bill Withers', 'Bill Cosby', 'Bill Cosby', 'Bill Withers', 'Bill Cosby', 'Bill Withers', 'Bill Cosby']",0.6730116670092565,who sang the theme song for fat albert?,-0.1506403535604477,True,1.0931464583426274,0,correct_high
train::10053,['1937'],1938,0.0,"['1937', '1937', '1939', '1937', '1937', '1937', '1938', '1938', '1937', '1938']",0.8979457248567798,when did war admiral win the triple crown?,-0.486506700515747,False,1.0931464583426274,0,incorrect_high
train::10058,['Citi Field'],Citi Field,1.0,"['Citi Field', 'Citi Field, Queens', 'Citi Field', 'Citi Field', 'Citi Field', 'Citi Field', 'Citi Field', 'Citi Field', 'Citi Field', 'Citi Field']",0.3250829733914482,where do the new york mets play their home games?,-0.0041528418660163,True,1.0931464583426274,0,correct_high
train::10059,['Yathrib'],Al Madinah Al Munawarah,0.0,"['Medina Atul', 'Aden', 'Fatima Mohammad Al-Zahra', 'Aishwarya Rai', ""At-Ta'if"", 'Al Madinah al Munawarah', 'Rabat Al-Yamāmā', 'Madina al-Munawwarah or “The Radiant City', 'Madina Tul-Hussayniyah', 'al-Madinah al-Munawwara']",2.163955656882057,what is the old name of madina tul munawarh?,-0.0362254157662391,False,1.0931464583426274,1,incorrect_low
train::1006,['Richard Dunne'],Tony Adams,0.0,"['Steven Caulker', 'Teddy Sheringham and David James (5 own goals)', 'Tony Adams', 'Tony Vagneault', 'Joleon Lescott', 'Tony Adams', 'Abdoulaye Faye (6 own goals)', 'john terry', 'Tim Flowers', 'Mark Schwarzer scored one own goal for Fulham and one for']",2.163955656882057,who has scored the most own goals in the premier league?,-0.3752390742301941,False,1.0931464583426274,1,incorrect_low
train::10063,['an Abstergo agent'],Edward Kenway,0.0,"['Edward Kenway', 'Edward Kenway', 'Edward Kenway', 'Edward Kenway', 'Edward Kenway', 'Edward Kenway', 'Edward kenway', 'Edward Kenway', 'Edward Kenway', 'Edward Kenway']",-0.0,who do you play as in assassins creed 4?,-0.0069365170784294,False,1.0931464583426274,0,incorrect_high
train::10066,['iron'],Iron,1.0,"['iron', 'iron', 'iron', 'Iron', 'iron', 'iron', 'iron', 'Iron', 'iron', 'iron']",-0.0,the core of the earth is believed to consist of 88.8 of what?,-0.4223866462707519,True,1.0931464583426274,0,correct_high
train::10067,"['Chandler', 'Monica']",Jennifer Aniston and David Schwimmer,0.0,"['Jennifer Aniston and David Schwimmer in 2001', 'Jennifer Aniston and David Schwimmer', 'Monica and Chandler', 'The two main characters (Rachel (Jennifer Aniston)', 'Monica & Chandler', 'Courteney Cox and David Arquette', 'Jennifer Aniston and Brad Pitt, Courtney Cox and David Ar', 'matt leblanc (joey and melissa) and david sch', 'Matthew Perry and David Arquette', 'Courteney Cox and David Arquette']",2.025326220770068,who got married in the cast of friends?,-0.183234229683876,False,1.0931464583426274,1,incorrect_low
train::10068,"['August 12, 1908']","October 1, 1908",0.0,"['October 1, 1908', 'October 1, 1908', 'October 1, 1908', 'Tuesday, October 1, 1908', '1908', 'October 1, 1908', 'October 1, 1908', 'October 1, 1908', 'October 1, 1908', 'October 1, 1908']",0.639031859650177,when was the first ford model t made?,-0.0220819320529699,False,1.0931464583426274,0,incorrect_high
train::10069,['Hans Florian Zimmer'],Hans Zimmer,1.0,"['Hans Zimmer', 'Hans Zimmer', 'Hans Zimmer', 'Hans Zimmer', 'Hans Zimmer', 'Hans Zimmer', 'Hans Zimmer', 'Hans Zimmer', 'Hans Zimmer', 'Hans Zimmer']",-0.0,who is the music director of pirates of the caribbean?,-0.0065028960816562,True,1.0931464583426274,0,correct_high
train::10071,['Maulana Azad'],Bipin Chandra,0.0,"['Bipan Chandra', 'M.M. Malabari, P.B. Chasin', 'M.M. Kalburgi', 'R. K. Narayanan', 'Vijayapriya Rao', 'Govind Ballabh Pant', 'S.Gopal', 'Jawaharlal Nehru', 'Bipin Chandra Pal', 'Maulana Abul Kalam Azad']",2.302585092994045,who is the author of 'india wins freedom'?,-0.1197583675384521,False,1.0931464583426274,1,incorrect_low
train::10073,"['Africa', 'South America', 'Australia', 'North America', 'Asia', 'Europe', 'Antarctica']","Asia, Africa, North America, South America, Antarctica,",0.0,"['Asia, Africa, North America, South America, Antarctica,', 'Asia, Africa, North America, South America, Antarctica,', 'Asia, Africa, North America, South America, Antarctica,', 'Asia, Africa, North America, South America, Antarctica,', 'Asia, Africa, North America, South America, Antarctica,', 'Asia, Africa, North America, South America, Antarctica,', 'Asia, Africa, North America, South America, Antarctica,', 'Asia, Africa, North America, South America, Antarctica,', 'Asia, Africa, North America, South America, Antarctica,', 'Asia, Africa, North America, South America, Antarctica,']",-0.0,what are the names of the earth's seven continents from largest to smallest?,-0.2376595139503479,True,1.0931464583426274,0,correct_high
train::10076,['the Passions'],The Cure,0.0,"['Al Jolson', 'The Cure', 'Petula Clark', 'The Cure', 'The Wombats', 'Roxy Music', 'The Twins (Twinny)', 'Roxy Music', 'Cilla Black', 'Petula Clark']",1.8866967846580784,who sang im in love with a german film star?,-0.1719000488519668,False,1.0931464583426274,1,incorrect_low
train::10077,['June 1992'],1992,1.0,"['1992', '1992', 'June 11–12 1972, Stockholm,', '1992', '5 June - 14 June 1992 in Rio', '1972', '22 April–June 1992, in Rio', '1992', '1972', '1992']",1.3592367006650063,when was the first earth summit un conference?,-0.2260507941246032,True,1.0931464583426274,1,correct_low
train::10078,['SS United States'],the USS Olympia,0.0,"['USS Olympia', 'the USS Olympia', 'SS United States', 'the USS Olympia', 'the cruise ship USS Olympia', 'the moshulu', 'SS Moyer', 'The USS Olympia', 'the SS United States', 'the ocean liner SS United States']",1.3592367006650063,what is the old cruise ship in philadelphia?,-0.0276711732149124,False,1.0931464583426274,1,incorrect_low
train::1008,['Refrigeration'],refrigerant,0.0,"['Refrigeration', 'refrigerant', 'Refrigerant', 'Refrigeration', 'Refrigeration', 'refrigerant', 'refrigerant', 'refrigeration', 'refrigerant', 'refrigeration']",-0.0,what does the r in hvacr systems refer to?,-0.2307234555482864,True,1.0931464583426274,0,correct_high
train::10081,['South Africa'],South Africa,1.0,"['South Africa', 'South Africa', 'South Africa', 'South Africa', 'South Africa', 'South Africa', 'South Africa', 'South Africa', 'South Africa', 'South Africa']",-0.0,which country has the highest hiv in africa?,-0.0068562487140297,True,1.0931464583426274,0,correct_high
train::10082,"['September\xa05,\xa02007']",5 September 2007,1.0,"['July 16, 2007', 'October 12, 2007', '5 September 2005', 'July 19, 2007', 'July 19, 2007', 'July 30, 2007', '2007', '5 September 2005', '2007', '2007']",1.6957425341696346,when was the first apple ipod touch released?,-0.6710544228553772,True,1.0931464583426274,1,correct_low
train::10083,"['Erika Harold', 'Bubba Harsy', 'Kwame Raoul']",Kim Foxx,0.0,"['Kim Foxx and Kandra Robinson', 'Kim Foxx', 'Kim Foxx (2016)', 'Unknown', 'information not available, use a different question', 'Not provided, please check news sources for current information.', 'Kim Foxx, Kiera Ellis, and Kim Overy.', 'Kim Foxx and Kwiatkowski', 'it is not specified in the question', 'Kim Foxx and Kari Steele']",2.163955656882057,who is running for illinois state's attorney?,-0.530950665473938,False,1.0931464583426274,1,incorrect_low
train::10088,['four'],5,0.0,"['5', 'a five-star general', 'five', '5', 'Five', 'five (OF-10 General of the Army)', '5', '5 (for a 5-star general, but the highest official', 'five stars (United States equivalent)', 'five']",0.9404479886553264,what is the highest number of stars a general can have?,-0.1082509160041809,False,1.0931464583426274,0,incorrect_high
train::10090,['Sarojini Naidu'],Sarojini Naidu,1.0,"['Gauri Sankarlal Talukdar', 'Sarojini Naidu', 'Annie Besant', 'Mrs. Annie Besant or Begum Shahnawaz', 'Sarojini Naidu', 'Anusuya Sarabhai', 'Sarojini Naidu', 'Indira Gandhi in 1969', 'sardar Vallabhbhai Patel', 'Anandibai Gopalrao Joshi']",1.9730014063936128,the first indian woman to preside a session of indian national congress was?,-0.0301018971949815,True,1.0931464583426274,1,correct_low
train::10091,['pathologist'],a pathologist,1.0,"['Medical Examiner or Pathologist', 'Forensic pathologist (also known as a medical examiner)', 'A pathologist', 'Pathologist', 'a pathologist', 'Pathologist', 'a pathologist or forensic pathologist', 'a pathologist', 'forensic pathologist', 'Pathologist']",0.9502705392332348,who would be responsible for performing an autopsy on a cadaver?,-0.098657302558422,True,1.0931464583426274,0,correct_high
train::10092,['Daylight saving time'],Daylight saving time,1.0,"['Daylight Saving Time (DST) or Summer Time', 'Daylight savings time or summer time', 'Time Change', 'Daylight saving', 'Daylight saving time or summer time', 'Daylight saving time', 'Daylight Savings or Daylight Saving Time (usually)', 'Daylight saving time (DST)', 'Daylight Saving Time', 'Daylight Saving Time']",1.1682824501765623,what is it called when the time changes?,-0.0635013580322265,True,1.0931464583426274,1,correct_low
train::10094,['two-party system'],Coalition,0.0,"['coalition', 'Coalition', 'Coalition', 'Coalition', 'Coalition', 'Coalition', 'coalition', 'Coalition', 'coalition', 'Coalition']",-0.0,agreement of two political parties to work together?,-0.0161965787410736,True,1.0931464583426274,0,correct_high
train::10095,['Biblica'],Zondervan,0.0,"['Zondervan', 'Zondervan, a division of HarperCollins Publishers', 'Zondervan', 'Zondervan', 'Zondervan', 'Zondervan', 'Zondervan', 'Zondervan', 'Zondervan', 'Biblica']",0.639031859650177,who owns the copyright to the niv bible?,-0.130969688296318,False,1.0931464583426274,0,incorrect_high
train::10099,['1968'],1 October 1968,1.0,"['1 October 1968', 'October 1, 1968', '1 October 1968', '1 October 1968', '1 October 1968', '1 October 1968 (USA)', '1 October 1968', '1 October 1968', '1 October 1968', '1 October 1968']",0.3250829733914482,when was night of the living dead released?,-0.0179756358265876,True,1.0931464583426274,0,correct_high
train::1010,['traditionally a calico Japanese Bobtail'],Japanese bobtail,1.0,"['Japanese Bobtail', 'The Maneki Neko is usually depicted as a Japanese Bobtail', 'The Maneki Neko is a Japanese beckoning cat representing', 'Japanese bobtail', 'A fortune cat', 'Persian cat', 'A Calico cat or a Siamese cat', 'a beckoning or waving cat, believed to bring good luck', 'Hello Kitty is not a cat. Maneki Neko is', 'Japanese Bobtail']",1.9730014063936128,what kind of cat is the maneki neko?,-0.0518385879695415,True,1.0931464583426274,1,correct_low
train::10100,['Lizzy Greene'],Aidan Gallagher,0.0,"['Amber Frank', 'Casey Simpson', 'Lizzy Greene', 'Aidin Lew', 'Aidan Gallagher', 'Afton Williamson', 'Casey Simpson', 'Liz Gillies', 'Elizabeth Carli Lloyd', 'Elizabeth Sample']",2.163955656882057,who plays dawn in nicky ricky dicky & dawn?,-0.7669163942337036,False,1.0931464583426274,1,incorrect_low
train::10101,"['December\xa02,\xa02017']",18th January 2019,0.0,"['18 August 2016 (original air date)', '5 July 2020', 'February 1, 2017', 'October 2nd, 2020', '4 March 2017', 'October 1, 2017', 'Season 4 episodes air Fridays on Disney Channel', '3 October 2015 (as of year 20', '28 march, 2018', '30th January, 2020']",2.302585092994045,when is the next episode of star vs. the forces of evil coming out?,-1.9401863813400269,False,1.0931464583426274,1,incorrect_low
train::10102,"['Football', 'basketball', 'baseball', 'soccer']","American Football, Baseball, Basketball, Soccer",0.0,"['American football, Baseball, Basketball, Soccer, Ice hockey', 'American Football, Basketball and Baseball', 'Football, Basketball, Baseball, Soccer', 'American football, baseball, basketball and soccer', 'American football, basketball, baseball', 'American Football, Baseball, Basketball, Soccer', 'football, baseball, basketball', 'American Football, Basketball, Baseball and Soccer', 'American Football, Baseball, Basketball', 'American Football, Baseball, Basketball, Soccer, and Ice Hockey']",1.5047882836811908,what are the most popular sports in usa?,-0.1979231685400009,True,1.0931464583426274,1,correct_low
train::10103,['its shoulder patch'],The 1st Infantry Division of the United States Army was given the,0.0,"['the 1st Marine Division, part of the United States Marine Corps,', 'It got its name from the big red insignia on its shoulder that', 'The Big Red One is the nickname given to the First Infantry Division', 'Because of the red color of the helicopter and its famous unit number,', 'Lt. William Tynan painted the 1st Battalion', 'First US Army tank division, named for its distinctive red insignia', 'The Big Red One was the nickname given to the 1st Infan', 'It was the first tank assigned to the Big Red One, the 1', 'Because Of Its Distinctive Red Paint Pattern', '1st Marine Division was called “The Big Red One” because of']",2.163955656882057,how did the big red one get its name?,-0.555088996887207,True,1.0931464583426274,1,correct_low
train::10108,['Amybeth McNulty'],Anne Hathaway,0.0,"['Amy Poehler', 'Allison Tolman', 'Anne Hathaway', 'Anne Hathaway', 'Amanda Seyfried', 'Ann Dowd', 'Ann Dowd', 'Annasophia Robb', 'Amy Poehler', 'Anne Hathaway']",1.6957425341696346,who plays anne in ann with an e?,-0.138260006904602,False,1.0931464583426274,1,incorrect_low
train::1011,['The Grinch'],The Grinch,1.0,"['Grinch', ""The Grinch (Dr. Seuss's How the Grinch Sto"", 'the grinch', 'The Grinch', 'The Grinch', 'The Grinch', 'The Grinch', ""Dr Seuss's Grinch"", 'Grinch', 'The Grinch']",0.639031859650177,who does jim carrey play in the grinch?,-0.0195164661854505,True,1.0931464583426274,0,correct_high
train::10111,"['many state constitutions', 'state and federal laws']",the first amendment of the US constitution,0.0,"['common law and the first amendment', 'the first amendment of the U.S. Constitution', 'The Constitution', 'it is a fundamental human right and is also protected under the first amendment', ""U.S. Constitution's First Amendment"", 'First Amendment of the US constitution', 'The First Amendment of the U.S. Constitution', 'The Constitution', 'En lightenment philosophers and the US Constitution', 'the U.S. Constitution']",1.6094379124341005,where does the right to free speech come from?,-0.0934505388140678,True,1.0931464583426274,1,correct_low
train::10113,['the second edition'],"The Oxford English Dictionary, Second Edition on CD-ROM (200",0.0,"['3rd Edition', '2017 edition', '3rd edition, online (2017)', 'The latest edition of the Oxford English Dictionary, referred to as OED3', '3rd edition (2010)', 'Third Edition (OED3) released in 2000', 'Sixth Edition (2016)', '3rd edition of the Oxford English Dictionary', 'sixth edition (2011)', 'February 2011']",2.163955656882057,what is the latest edition of the oxford english dictionary?,-2.6557300090789795,True,1.0931464583426274,1,correct_low
train::10115,"['Al Green', 'Mabon ""Teenie"" Hodges']",Al Green,1.0,"['Talking Heads', 'Al Green', 'Talking Heads', 'Albert King', 'Al Green', 'Talking Heads (Alan Vega and Martin Wong originally wrote', 'Al Green', 'Al Green', 'Talking Heads', 'Al Green']",1.1682824501765623,who wrote the song take me to the river?,-0.5403731465339661,True,1.0931464583426274,1,correct_low
train::10116,['Brian Wilson'],John Mayer,0.0,"['Michael Jackson', 'Jhene Aiko', 'Taylor Swift', 'Eddie Vedder', 'Joe Walsh', 'Carly Simon', 'John Mayer', 'Stevie Wonder', 'R. Kelly', 'Adele']",2.302585092994045,who sings lead on please let me wonder?,-0.5584119558334351,False,1.0931464583426274,1,incorrect_low
