id,ground_truth,low_t_generation,accuracy,n_generations,cluster_assignment_entropy,question,p_true,LLM_verdict,DSE_threshold,DSE_b_entropy,category_dse
train::131,['3'],2,0.0,"['2', '2', '4', '3', '2', '2', '2', '2', '2', 'There are two people sitting on a motorcycle in the picture.']",0.9404479886553264,how many people are sitting on a motorcycle?,,False,0.8140452349615311,1,incorrect_low
train::133,['honda'],hero,0.0,"['hero', 'hero', 'Hero-Honda', 'Honda', 'hero horn', 'Hero Honda', 'hero', 'hero', 'bajaj', 'hero']",1.0888999753452235,what vehicle brand is on the sign?,,False,0.8140452349615311,1,incorrect_low
train::139,['2'],2,1.0,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",-0.0,How many of the bird's wings are outstretched?,,True,0.8140452349615311,0,correct_high
train::140,['century'],Century,1.0,"['Century', 'Century', 'Century', 'Century', 'Century', 'Century', 'Century', 'Century', 'Century', 'Century']",-0.0,What is the first word in red on the emblem?,,True,0.8140452349615311,0,correct_high
train::141,['2'],2,1.0,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",-0.0,how many paws are visible?,,True,0.8140452349615311,0,correct_high
train::142,['15'],2,0.0,"['4', '3', '3', 'Three', '3', '2', '3', '2', '2', '2']",0.9433483923290392,How many icons are on the laptop's screen?,,False,0.8140452349615311,1,incorrect_low
train::144,['logitech'],logitech,1.0,"['logitech', 'logitech', 'logitech', 'logitech', 'logitech', 'logitech', 'logitech', 'logitech', 'logitech', 'logitech']",-0.0,what brand of mouse?,,True,0.8140452349615311,0,correct_high
train::146,['3'],3,1.0,"['3', '4', '3', '2', '4', 'There are seats on three sides of the coffee table in the image.', '3', '3', '3', '3']",1.0888999753452235,Around how many sides of the coffee table are there seats?,,True,0.8140452349615311,1,correct_low
train::148,['3'],"There is one car and one bike visible in the photo, making a total of two vehicles.",0.0,"['3', 'There are two cars and one bike present in the photo, making the total count four items.', '3', 'There is 1 bike and 1 car in the photo, making a total of 2 vehicles.', 'There is one car and three bikes in the photo, for a total of four vehicles.', '6', 'There is a total of one car and one bike in the photo.', 'There is one car and two bikes visible in the photo.', 'There are a total of two cars and one bike in the photo.', '3']",1.9730014063936128,How many cars and bikes are in the photo total?,,False,0.8140452349615311,1,incorrect_low
train::149,['bottom'],top,0.0,"['top', 'top', 'top', 'top', 'top', 'top', 'top', 'The button to open the microwave is on the top of the panel on the right.', 'top', 'bottom']",0.3250829733914482,Is the button to open the microwave on the bottom or top of the panel on the right?,,False,0.8140452349615311,0,incorrect_high
train::154,['p'],Y,0.0,"['I', 'L', 'T', 'Y', 'T', 'T', 'T', 'Y', 'Y', 'Y']",1.1935496040981333,What is the last white letter on the sign?,,False,0.8140452349615311,1,incorrect_low
train::156,['2'],1,0.0,"['1', '1', '1', '1', '0', '0', '1', '2', '2', '0']",1.0296530140645737,How many child locks can you see on the cabinets?,,False,0.8140452349615311,1,incorrect_low
train::160,['3'],1,0.0,"['1', '2', '2', '3', '1', '1', '1', '2', '1', '1']",0.8979457248567797,how many leaves are on the branch on the bottom right of the image?,,False,0.8140452349615311,1,incorrect_low
train::162,['4'],4,1.0,"['3', '3', '3', '5', 'There is one donut on the top rack in the picture.', '3', '4', 'The top rack contains 6 donuts.', '6', 'There are five donuts on the top rack in the picture.']",1.6094379124341005,How many donuts on the top rack?,,True,0.8140452349615311,1,correct_low
train::165,['sitting'],The boy in the background appears to be skateboarding.,0.0,"['The boy in the background appears to be watching or waiting for his turn at the skate park.', 'The boy in the background appears to be walking or jogging.', 'running', 'The boy in the background appears to be holding something, possibly food or a bag, while walking away from the main subject of the image, who is skateboarding.', 'The boy in the background appears to be skateboarding.', 'The boy in the background appears to be watching or waiting near skateboarding ramps at a park.', 'skateboarding', 'The boy in the background appears to be skateboarding.', 'The boy in the background appears to be standing near a ramp, possibly preparing to skateboard or observing others.', 'The boy in the background appears to be watching or standing near the skateboarder, possibly in a relaxed stance.']",1.9730014063936128,What is the boy in the background doing?,,False,0.8140452349615311,1,incorrect_low
train::174,['sitting'],The woman closest to the camera is sitting and holding an umbrella.,0.0,"['The woman closest to the camera appears to be walking while holding an umbrella.', 'The woman closest to the camera appears to be sitting under an umbrella, possibly waiting or taking a break.', ""The womanclosest to the camera appears to be carrying a bag and, based on the umbrella she's holding, it seems like she might be trying to shield herself from rain or the sun."", 'The woman closest to the camera appears to be sitting and holding an umbrella.', 'The woman closest to the camera has an umbrella and appears to be waiting at a bus stop or similar area, likely watching for transportation.', 'The woman closest to the camera is sitting and holding an umbrella.', 'The woman closest to the camera is standing, holding an umbrella, and seems to be looking at something in her hand, possibly shopping bags or a phone.', 'The woman closest to the camera is sitting down while holding an umbrella.', 'The woman closest to the camera appears to be sitting while holding an umbrella and carrying some items, possibly waiting or observing something.', 'The woman closest to the camera is holding an umbrella and sitting down.']",1.7480673485460891,What is the woman that is closest to the camera doing?,,True,0.8140452349615311,1,correct_low
train::181,['teacups'],cups,0.0,"['cups', 'teacups', 'cups and saucers', 'cups and saucers', 'cups', 'cup and saucer', 'sugar dishes', 'The numbers on the clock seem to be made up of tiny tea cups.', 'The numbers on the clock appear to be represented by the cups and saucers in a circular arrangement.', 'cups']",1.6434177197931796,What objects make up the numbers on the clock?,,True,0.8140452349615311,1,correct_low
train::185,['1'],1,1.0,"['2', '1', '1', '1', '1', '2', '1', '1', '1', '1']",0.5004024235381879,How many buttons are on the baby's shirt?,,True,0.8140452349615311,0,correct_high
train::188,['snow'],skis,0.0,"[""The bottom of the skier's foot is not visible in this image, making it impossible to determine what exactly they might be wearing or stuck to their foot from the provided perspective and photo."", 'skis', 'boot', 'saw', 'skis', 'ski', 'binding', 'ski crampon', 'skis', 'snowboard']",1.7480673485460891,What is on the bottom of the skiers foot?,,False,0.8140452349615311,1,incorrect_low
train::189,['7'],4,0.0,"['4', '4', '4', '4', '4', '4', '0', '5', '5', '5']",0.8979457248567798,how many knobs on the stove,,False,0.8140452349615311,1,incorrect_low
train::190,['fire hydrant'],The man in the picture is grabbing onto a fire hydrant.,0.0,"['fire hydrant', 'The man is grabbing onto a fire hydrant in the picture.', 'fire hydrant', 'The man appears to be grabbing onto a fire hydrant.', 'The man in the picture appears to be grabbing onto a fire hydrant.', 'fire hydrant', 'The man in the photo is grabbing onto a fire hydrant.', 'fire hydrant', 'The man in the picture is grabbing onto a fire hydrant.', 'The man is grabbing onto a fire hydrant in the image.']",0.6931471805599453,What is this man grabbing on to?,,True,0.8140452349615311,0,correct_high
train::193,['hostages'],HOSTAGES,1.0,"['HOSTAGES', 'Hostages', 'HOSTAGES', 'HOSTAGES', 'HOSTAGES', 'Hostages.', 'HOSTAGES', 'HOSTAGES', 'Hostages', 'Hostages.']",-0.0,What does the black sign in the middle top of the building on the left say?,,True,0.8140452349615311,0,correct_high
train::196,['1'],1,1.0,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1']",-0.0,How many street signs are shown?,,True,0.8140452349615311,0,correct_high
train::199,['7'],The image shows 6 stories of the building.,0.0,"['6', '7', '7', '10', '9', '10', '8', '10', 'The building in the picture has at least five stories.', 'The image shows 6 stories of the building.']",1.834371970281624,How many stories are shown?,,False,0.8140452349615311,1,incorrect_low
train::20,['death'],DEATH,1.0,"['DEATH', 'DEATH', 'Death', 'DEATH', 'DEATH', 'Death', 'DEATH', 'Death', 'DEATH', 'the death']",-0.0,what is the saying on cap?,,True,0.8140452349615311,0,correct_high
train::202,['1'],3,0.0,"['2', '4', '3', '2', '4', '4', '5', '3', '2', '2']",1.2798542258336674,How many red circles on the curtain have a white spot in the middle?,,False,0.8140452349615311,1,incorrect_low
train::204,['left'],The kid is touching the apple with their right hand.,0.0,"['The kid is touching the apple with their right hand.', 'The kid is touching the apple with his left hand.', 'The kid is touching the apple with their right hand.', 'The kid is touching the apple with their right hand.', 'The child is touching the apple with their right hand.', 'The kid at the bottom of the image is touching the apple with his right hand.', 'The kid in the picture is using his right hand to touch the apple.', 'The child is touching the apple with their right hand.', 'The kid is using their right hand to touch the apple.', 'The child is touching the apple with their right hand.']",0.639031859650177,What hand is the kid touching the apple with?,,False,0.8140452349615311,0,incorrect_high
train::205,['1'],1,1.0,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1']",-0.0,How many tusks can you see?,,True,0.8140452349615311,0,correct_high
train::207,['thumbs up'],The man in blue appears to be giving a thumbs-up gesture.,0.0,"['The man in blue appears to be doing a peace sign or V手势 with his hand outstretched.', 'waving', 'The man in blue appears to be giving a thumbs-up gesture.', 'The man in blue appears to be giving a thumbs-up gesture.', 'The man in blue appears to be giving a wave with his right hand.', 'The man in blue appears to be giving a thumbs-up gesture.', 'salute', 'The man in blue appears to be giving the ""V"" sign, which could symbolize victory or peace.', 'Victory', 'salute']",1.834371970281624,What gesture is the man in blue giving?,,True,0.8140452349615311,1,correct_low
train::213,['3'],2,0.0,"['2', 'There is one pillow in the picture.', '2', '2', 'There is one pillow in the picture.', '2', '2', 'In the image, there is one pillow visible on the bed.', '2', '2']",0.8018185525433372,How many pillows are there?,,False,0.8140452349615311,0,incorrect_high
train::215,['fish'],fish,1.0,"['fish', 'fish', 'fish', 'fish', 'fish', 'fish', 'fish', 'fish', 'fish', 'fish']",-0.0,What is in the bear's mouth?,,True,0.8140452349615311,0,correct_high
train::220,['4'],3,0.0,"['4', '3', '2', '2', '5', '3', '3', '2', '5', '4']",1.366158847569202,how many windows on the left building?,,False,0.8140452349615311,1,incorrect_low
train::222,['12:00'],12:00,1.0,"['12:00', '12:00', '12', '12:00', '12:00', 'The time displayed on the clock is 12:00.', '12:00', ""The clock shows 12 O'Clock."", '12:00', ""12 o'clock""]",-0.0,what time does the clock show?,,True,0.8140452349615311,0,correct_high
train::226,['2'],2,1.0,"['2', '2', '2', '2', '2', 'Two', '2', '2', '2', 'Two']",-0.0,How many eyes can you see?,,True,0.8140452349615311,0,correct_high
train::227,['flag'],flag,1.0,"['flag', 'flag', 'The rope has a flag attached to it.', 'flag', 'flag', 'flag', 'flag', 'flag', 'flag', 'skier']",0.3250829733914482,What is hanging on the rope?,,True,0.8140452349615311,0,correct_high
train::23,['diagonal'],The stripes on the tie are diagonal.,0.0,"['The stripes on the tie are diagonal.', 'The stripes on the tie are diagonal.', 'Diagonal', 'Diagonal', 'The stripes on the tie are diagonal.', 'Diagonal', 'The stripes on the tie are diagonal.', 'diagonal', 'The stripes on the tie are diagonal.', 'Diagonal']",-0.0,Which direction are the stripes on the tie?,,True,0.8140452349615311,0,correct_high
train::232,['n23456'],N23456,1.0,"['N23456', 'N23456', 'N23456', 'N23456', 'N2345E', 'N23456', 'N23456', 'N23456', 'N23456', 'N23456']",0.3250829733914482,what is written  the vehicle ?,,True,0.8140452349615311,0,correct_high
train::237,['6'],5,0.0,"['There are five framed pieces on the left wall.', '5', 'There are four framed pieces on the left wall in the image.', '6', '4', '5', 'Five.', '4', '5', 'There are four framed pieces on the left wall.']",1.1682824501765623,How many framed pieces are on the left wall?,,False,0.8140452349615311,1,incorrect_low
train::24,['0'],0,1.0,"['There are no chickens in the picture.', 'There are no chickens in the image.', 'There are no chickens in the picture, only one bird is visible.', '0', 'There are no chickens in the image.', 'There are no chickens in the image.', '0', '0', 'There are no chickens in the image.', 'There are no chickens in the picture.']",0.8979457248567798,How many chickens are there?,,True,0.8140452349615311,1,correct_low
train::248,['telegraph'],TELEGRAPH,1.0,"['TELEGRAPH', 'TTELEGRAPH', 'TELEGRAPH', 'TELEGRAPH', 'TELEGRAPH', 'The lettering on the building to the left of the horse says ""TELEGRAPH.""', 'TELEGRAPH', 'The lettering on the building to the left of the horse says ""TELEGRAPH.""', 'The lettering on the building to the left of the horse says ""TELEGRAPH.""', 'TELEGRAPH']",-0.0,What does the lettering on the building to the left of the horse say?,,True,0.8140452349615311,0,correct_high
train::249,['up'],up,1.0,"['The bear is looking upwards.', 'The bear is looking up.', 'Up', 'up', 'upwards', 'up', 'up', 'The bear is looking upwards.', 'up', 'The bear appears to be looking upwards towards the sky.']",-0.0,What direction is the bear looking?,,True,0.8140452349615311,0,correct_high
train::253,['157'],157,1.0,"['57', '157', '157', '157', '157', '157', '157', '157', '57', '157']",0.5004024235381879,what number is on the tag?,,True,0.8140452349615311,0,correct_high
train::254,['2'],2,1.0,"['2', '1', '2', '1', '1', '1', '1', '1', '2', '1']",0.6108643020548935,How many pens are present?,,True,0.8140452349615311,0,correct_high
train::255,['carpet'],carpet,1.0,"['carpet', 'carpet', 'tile floor', 'carpet', 'carpet', 'The flooring in the dining room appears to be carpeted, as indicated by the smooth and consistent texture visible in the image.', 'carpet', 'carpeting', 'carpet', 'carpet']",0.639031859650177,what kind of flooring is in the dining room,,True,0.8140452349615311,0,correct_high
train::256,['unanswerable'],"The ivy vine hanging from the top of the image appears to be a pothos, also known as devil's ivy or Epipremnum aureum.",0.0,"['Dieffenbachia', ""It seems like it might be a pothos (Epipremnum aureum) due to its leaf appearance. However, an exact identification would require close inspection or knowledge of the plant's characteristics since it may be a variegated type of"", ""The ivy vine hanging in the top left corner appears to be a **Pothos (Epipremnum aureum)**, often called Devil's Ivy or money plant, because of its heart-shaped leaves and common use in houseplant decor."", 'The ivy vine hanging from the top of the image appears to be a pothos (Epipremnum aureum).', ""The ivy vine hanging from the top of the image appears to be Pothos, also known as Devil's Ivy or Devil's Snake Plant."", ""The plant hanging from the top of the image appears to be a pothos, commonly known as devil's ivy or epipremnum aureum, characterized by its heart-shaped leaves with yellow and green patterns."", 'pothos', 'The image seems to depict a pothos (Epipremnum aureum), a commonly known ivy vine with large, heart-shaped leaves that are green with streaks or patches of white or yellow. The specific characteristics like leaf and varieg', 'The ivy vine hanging from the top of the image appears to be a Boston Ivy (Parthenocissus tricuspidata).', 'A green ivy vine, possibly pothos or epipremnum aureum, is hanging from the top of the image.']",2.302585092994045,What type of ivy vine is hanging from the top of the image?,,False,0.8140452349615311,1,incorrect_low
train::260,['veil'],veil,1.0,"['veil', 'veil', 'veil', 'veil', 'veil', 'veil', 'veil', 'The woman in the picture is wearing a veil on her head.', 'veil', 'The woman is wearing a veil on her head.']",0.3250829733914482,What is the woman wearing on her head?,,True,0.8140452349615311,0,correct_high
train::264,['zodiac signs'],"The figures on the middle clock face likely represent zodiac signs, as the clock appears to be an astronomical clock, which often includes astrological symbols and figures.",0.0,"['zodiac signs', 'zodiac signs', 'The figures and symbols on the middle clock face likely represent the signs of the zodiac, with each figure corresponding to one of the twelve constellations. This is common in many astrolabes or astronomical clocks where astrological signs are used to', 'The figures on the middle clock face are likely symbolic or allegorical representations, commonly found in historical clock clocks meant to illustrate various time-related concepts, such as the hours of the day, key moments in history, or astrological signs. Specific interpretations may', 'The figures on the middle clock face likely represent the zodiac signs, given their arrangement and traditional astronomical symbols or astrological icons.', 'constellations', 'The figures on the middle clock face appear to be depictions of zodiac signs, likely representing the months of the Gregorian calendar or the hours (as indicated by their positions in the circle). Each figure is paired with a month or hour of the', 'The figures on the middle clock face likely represent zodiac signs or constellations, indicating the current astrological sign and providing a celestial time display in addition to the standard time.', 'The figures on the middle clock face appear to represent zodiac signs, as they correspond with the circular design featuring astrological symbols typical of a zodiac-themed clock face.', 'The figures and symbols on the central clock face in the image appear to be astrological or zodiac illustrations, likely representing signs of the zodiac or astrological houses. Given its prominent placement and design, it is consistent with this theme as part of']",2.163955656882057,What do the figures on the middle clock face represent?,,True,0.8140452349615311,1,correct_low
train::265,['tomatoes'],tomatoes,1.0,"['tomatoes', 'tomatoes', 'tomatoes', 'tomatoes', 'tomatoes', 'tomatoes', 'tomatoes', 'tomatoes', 'tomatoes', 'tomatoes']",-0.0,"Which one of the following is NOT pictured here: tomatoes, knife or carrots?",,True,0.8140452349615311,0,correct_high
train::266,['excavator'],The machine with the big scoop in the picture is called a crane.,0.0,"['The machine with the big scoop in the image is called a crane.', 'The machine with the big scoop in the picture is a backhoe.', 'The machine with a large scoop in the picture is a crane.', 'The machine with the big scoop in the picture is commonly referred to as a crane or excavator.', 'The machine with a large scoop in the image is called an excavator or a backhoe.', 'The machine with the big scoop in the picture is called a crane.', 'The machine with the big scoop in the image is called a bulldozer.', 'The machine with the big scoop in the picture appears to be a crane. However, it seems there is some confusion as the ""big scoop"" does not typically describe a crane\'s feature; perhaps you meant the crane bucket is often compared to a scoop', 'The machine with the big scoop in the picture is called a excavator or bulldozer.', 'The machine with the large scoop in the picture is called a crane or a construction crane.']",1.9730014063936128,What is that machine with the big scoop called?,,False,0.8140452349615311,1,incorrect_low
train::267,['water bottle'],The object in the green backpack with an orange circle printed on it is a water bottle.,0.0,"['The green backpack has a cat design with an orange circle printed on it.', 'A bottle has an orange circle printed on it in the green backpack.', 'A bottle has an orange circle printed on it in the green backpack.', 'Pump', 'A cat is in the green backpack with an orange circle printed on it.', 'water bottle', 'The green backpack has an orange circular object, which appears to be a bottle with an orange cap.', 'The object in the green backpack with an orange circle printed on it appears to be a water bottle.', 'water bottle', 'Water bottle']",1.4708084763221114,What object in the green backpack has an orange circle printed on it?,,True,0.8140452349615311,1,correct_low
train::269,['nothing'],nothing,1.0,"['hats', 'nothing', 'hanger', 'nothing', 'coat', 'nothing', ""The coat rack in the image seems to be empty; there aren't any coats or other items hanging on it."", ""There doesn't appear to be anything hanging on the coat rack in this image."", 'hat', 'nothing']",1.4708084763221112,What is hanging on the coatrack?,,True,0.8140452349615311,1,correct_low
train::272,['steel city'],Steel City,1.0,"['Steel City', 'Steel City', 'The nickname for the city where the Harley Davidson dealership is located is ""Steel City.""', 'The nickname of the city where the Harley Davidson dealership is located is ""Steel City"".', 'The nickname of the city where the Harley Davidson dealership is located is ""Steel City.""', 'Steel City', 'Steel City', 'The nickname for the city where the Harley Davidson dealership is located is ""Iron City.""', 'The nickname for the city where the Harley Davidson dealership is located is not provided in the image, and it cannot be determined from the picture.', 'Steel City']",0.639031859650177,What is the nickname of the city the Harley Davidson dealership is in?,,True,0.8140452349615311,0,correct_high
train::273,['sonada'],Kipling,0.0,"['Kombi', 'Volcom', 'Volcom', 'Volcom', 'KOMOGA', 'Sorona', 'The suitcase in the image appears to be from the Scuderia Ferrari collection, as indicated by the logos and design visible on the side of the suitcase.', 'Kipling', 'VOSSA', 'The suitcase in the image appears to be from the brand ""Scudia.""']",1.834371970281624,What brand is the suitcase?,,False,0.8140452349615311,1,incorrect_low
train::277,['5'],There are 10 potatoes in the picture.,0.0,"['There are seven potatoes visible in the picture.', 'There are 9 potatoes in the picture.', 'There are 5 potatoes in the image.', 'There are eight potatoes in the image.', 'There are 6 visible potatoes in the image.', '8', 'There are eleven potatoes in the image.', 'There are six potatoes in the picture.', 'There are 8 potatoes in the picture.', '12']",2.025326220770068,How many potatoes are there?,,False,0.8140452349615311,1,incorrect_low
train::28,['4'],3,0.0,"['6', '2', '3', '5', 'Three', '5', 'Two', '4', '2', 'Three']",1.5047882836811908,How many sheep are visibly standing?,,False,0.8140452349615311,1,incorrect_low
train::280,['3'],2,0.0,"['2', '2', '2', '2', '5', '2', '2', '2', '3', '2']",0.639031859650177,how many wheels are visible,,False,0.8140452349615311,0,incorrect_high
train::281,['right'],right,1.0,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']",-0.0,Is the brown horse on the left or right of the image?,,True,0.8140452349615311,0,correct_high
train::282,['writing'],writing,1.0,"['writing', 'writing', 'writing', 'writing', 'writing', 'writing', 'writing', 'riting', 'writing', 'Writing']",0.5004024235381879,Is the person typing or writing?,,True,0.8140452349615311,0,correct_high
train::286,['sun'],"The top tattoo on her arm appears to be a small, intricate design that could resemble a flower or a similar pattern.",0.0,"['The top tattoo appears to be a branch or tree-like design.', 'The tattoo on her arm appears to be a star or star-like shape.', ""The top tattoo on her arm appears to be a large, star-like or abstract shape. The exact design can vary, but it's generally a solid, possibly intricate, geometric pattern that covers a substantial area on her upper arm."", 'The top tattoo on her arm appears to be a paw print or stylized starburst design.', 'The top tattoo on her arm appears to be a bird or feather design.', 'The top tattoo on her arm appears to be a spider.', ""The top tattoo on her arm appears to be a palm print or a similar symbol that resembles a hand's natural formation."", 'The top tattoo on her arm appears to be a small, intricate design that resembles a flower or a bird in flight.', 'The top tattoo on her arm appears to be some sort of branch or tree design.', 'The tattoo appears to be a design that resembles a starburst or fan-like pattern, radiating outward from the central area. It looks like it might contain some leaves or petals.']",2.163955656882057,What is the top tattoo on her arm?,,False,0.8140452349615311,1,incorrect_low
train::288,['1'],1,1.0,"['1', '1', '1', '0', '1', '1', '1', '1', '1', '1']",0.3250829733914482,how many people are there?,,True,0.8140452349615311,0,correct_high
train::289,['a'],A,1.0,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",-0.0,What letter is on the red hat?,,True,0.8140452349615311,0,correct_high
train::29,['10'],There are 12 chocolate muffins in the picture.,0.0,"['There are three chocolate muffins.', 'There are 8 chocolate muffins on the table.', '4', 'There are four chocolate muffins shown in the picture.', '22', 'There is one chocolate muffin in the image.', 'There are eleven chocolate muffins in the picture.', 'Twenty.', 'There are six chocolate muffins in the image.', '12']",2.302585092994045,How many chocolate muffins?,,False,0.8140452349615311,1,incorrect_low
train::291,['970 ml'],The bottle contains 750 milliliters of fluid.,0.0,"['The bottle contains 750 milliliters of fluid.', '9.75', 'The bottle contains 500 ml of fluid.', 'The bottle likely contains 720 milliliters (ml) of fluid, which is a standard size for beer bottles in some countries.', 'The amount of fluid in the bottle is not specified, only ""full"" is mentioned. However, it appears to be a standard bottle size for beer or other beverages, which typically holds 330ml or more.', ""The bottle in the image appears to be a standard 500ml bottle, but without specific information it's difficult to determine exactly how much fluid is left."", 'A full bottle of fluid.', ""I don't know how much fluid comes in the bottle."", 'Unknown.', 'The bottle appears to contain 500 milliliters of fluid, which is generally the standard capacity for such bottles.']",2.163955656882057,How much fluid comes in the bottle?,,False,0.8140452349615311,1,incorrect_low
train::293,['6'],6,1.0,"['Six', '8', '6', '7', '9', '9', '7', '6', '7', 'There are nine people in the photo.']",1.313834033192747,How many people are present in this photo,,True,0.8140452349615311,1,correct_low
train::294,['skateboard'],"The cake appears to be modeled after a construction theme, possibly representing a construction site or a piece of heavy machinery like a bulldozer.",0.0,"['tractor', 'trains', 'The cake appears to be modeled after construction vehicles or equipment, possibly represented by toy figures and a design inspired by heavy machinery components.', 'The cake is modeled after an airplane.', 'boat', 'construction equipment', 'pickaxe', 'construction equipment', 'The cake appears to be modeled after an axe or a similar tool used in construction or woodcutting.', 'shovels']",2.163955656882057,What is the cake modeled after?,,False,0.8140452349615311,1,incorrect_low
train::296,['supreme'],The image does not provide enough detail to determine the specific type of pizza the man is eating.,0.0,"['The image does not provide enough details to determine the specific type of pizza being eaten by the man. It looks like a slice of pizza, but the toppings are not clearly visible.', ""The specific type of pizza isn't identifiable from the image alone, but it appears to be a standard slice with some toppings."", ""It's not possible to determine the exact type of pizza from this image alone, as the toppings and crust style are not clearly visible."", 'The image does not provide enough detail to determine the specific type of pizza the man is eating.', 'sausage', 'The image does not provide enough detail to determine the specific type of pizza being eaten by the man.', ""The image does not provide enough detail to determine the specific type of pizza the man is eating. There could be various toppings or styles visible, but without clearer details it's not possible to identify the pizza type accurately."", 'The image does not provide enough detail to determine the specific type of pizza the man is eating.', 'The image does not provide enough detail to determine the specific type of pizza the man is eating.', ""It's unclear what specific type of pizza the man is eating from just looking at the image. The pizza appears to be a generic slice with visible toppings, but more details would be needed to accurately identify the type.""]",1.2798542258336676,What type of pizza is the man eating?,,False,0.8140452349615311,1,incorrect_low
train::299,['red'],red,1.0,"['The plate with the noodles on the bottom right has a red border and appears to be white in the center.', 'The plate with the noodles on the bottom right is red.', 'The plate with the noodles on the bottom right is red.', 'red', 'The plate with the noodles on the bottom right is red.', 'The plate with the noodles on the bottom right is red.', 'Red and white', 'The plate with the noodles on the bottom right is red and black.', 'red', 'The plate with the noodles on the bottom right is red and white.']",1.0888999753452235,What color is the plate with the noodles on the bottom right?,,True,0.8140452349615311,1,correct_low
train::3,['c'],C,1.0,"['E', 'c', 'C', 'C', 'c', 'The first letter of the brand name on the box is ""C"".', 'c', 'c', 'c', 'A']",0.639031859650177,What's the first letter of the brand name on the box?,,True,0.8140452349615311,0,correct_high
train::300,['left'],left,1.0,"['Left', 'Right foot', 'left', 'Left', 'left foot', 'Left', 'left', 'left', 'Left', 'left']",-0.0,Is the right or left foot of the larger zebra in front?,,True,0.8140452349615311,0,correct_high
train::301,['86430'],86430,1.0,"['63430', '86430', 'The number on the train in the picture is 66430.', '86430', 'The number on the train is 86430.', '86430', '86430', '86430', '86430', '86430']",0.639031859650177,What is the number on the train?,,True,0.8140452349615311,0,correct_high
