id,ground_truth,low_t_generation,accuracy,n_generations,cluster_assignment_entropy,question,p_true,LLM_verdict,DSE_threshold,DSE_b_entropy,category_dse
train::133,['honda'],Hero Honda,1.0,"['Hero Honda', 'Hero Honda', 'Hero Honda', 'Hero Honda', 'Hero Honda', 'Hero Honda', 'Hero Honda', 'Hero Honda', 'Hero Honda', 'Hero Honda']",-0.0,what vehicle brand is on the sign?,,True,0.32561809404461245,0,correct_high
train::139,['2'],Two.,0.0,"['Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.']",-0.0,How many of the bird's wings are outstretched?,,True,0.32561809404461245,0,correct_high
train::140,['century'],Century,1.0,"['Century', 'Century', 'Century', 'Century', 'Century', 'Century', 'Century', 'Century', 'Century', 'Century']",-0.0,What is the first word in red on the emblem?,,True,0.32561809404461245,0,correct_high
train::141,['2'],Four.,0.0,"['Four.', 'Four.', 'Four.', 'Four.', 'Four.', 'Four.', 'Four.', 'Four.', 'Four.', 'Four.']",-0.0,how many paws are visible?,,False,0.32561809404461245,0,incorrect_high
train::142,['15'],6,0.0,"['7', '4', '6', '4', '6', '6', '8', '8', '6', '6']",1.2206072645530175,How many icons are on the laptop's screen?,,False,0.32561809404461245,1,incorrect_low
train::144,['logitech'],Logitech,1.0,"['Logitech', 'Logitech', 'Logitech', 'Logitech', 'Logitech', 'Logitech', 'Logitech', 'Logitech', 'Logitech', 'Logitech']",-0.0,what brand of mouse?,,True,0.32561809404461245,0,correct_high
train::146,['3'],Four.,0.0,"['Four.', 'Four.', 'Four.', 'Four.', 'Four.', 'Four.', 'Four.', 'Four.', 'Four.', 'Four.']",-0.0,Around how many sides of the coffee table are there seats?,,False,0.32561809404461245,0,incorrect_high
train::148,['3'],"2 cars, 1 bike.",0.0,"['2 cars, 1 bike.', '2 cars, 1 bike.', '2 cars, 1 bike.', '2 cars, 1 bike.', '3 cars, 1 bike.', '3 cars, 1 bike.', '2 cars, 1 bike.', '2 cars, 1 bike.', '3 cars, 1 bike.', '2 cars, 1 bike.']",0.6108643020548935,How many cars and bikes are in the photo total?,,True,0.32561809404461245,1,correct_low
train::149,['bottom'],Bottom.,1.0,"['Top.', 'Top.', 'Top.', 'Bottom.', 'Top.', 'Top.', 'Bottom.', 'Top.', 'Bottom.', 'Top.']",0.6108643020548935,Is the button to open the microwave on the bottom or top of the panel on the right?,,True,0.32561809404461245,1,correct_low
train::154,['p'],!,0.0,"['T', '!', 'T', 'T', '!', 'T', '!', 'T', 'T', '!']",0.6730116670092565,What is the last white letter on the sign?,,True,0.32561809404461245,1,correct_low
train::156,['2'],Zero.,0.0,"['Zero.', 'Zero.', 'Zero.', 'Zero.', 'Zero.', 'Zero.', 'Zero.', 'Zero.', 'Zero.', 'Zero.']",-0.0,How many child locks can you see on the cabinets?,,False,0.32561809404461245,0,incorrect_high
train::160,['3'],One.,0.0,"['One.', 'One.', 'One.', 'One.', 'One.', 'One.', 'One.', 'One.', 'One.', 'One.']",-0.0,how many leaves are on the branch on the bottom right of the image?,,True,0.32561809404461245,0,correct_high
train::162,['4'],Approximately 10.,0.0,"['Approximately 10.', 'Approximately 10-15.', 'Approximately 10-15.', 'Approximately 12-15.', 'Approximately 10-15.', 'Approximately 12.', 'Approximately 10.', 'Approximately 10.', 'Approximately 8.', 'Approximately 8-10.']",1.6434177197931796,How many donuts on the top rack?,,False,0.32561809404461245,1,incorrect_low
train::165,['sitting'],Sitting.,1.0,"['Sitting.', 'Sitting.', 'Sitting.', 'Sitting.', 'Sitting.', 'Sitting.', 'Sitting.', 'Sitting.', 'Sitting.', 'Sitting and watching.']",0.3250829733914482,What is the boy in the background doing?,,True,0.32561809404461245,0,correct_high
train::174,['sitting'],Holding an umbrella.,0.0,"['Holding an umbrella.', 'Holding an umbrella.', 'Holding an umbrella.', 'Holding an umbrella.', 'Holding an umbrella.', 'Holding an umbrella.', 'Holding an umbrella.', 'Holding an umbrella.', 'Holding an umbrella.', 'Holding an umbrella.']",-0.0,What is the woman that is closest to the camera doing?,,False,0.32561809404461245,0,incorrect_high
train::181,['teacups'],Cups.,0.0,"['Cups.', 'Cups.', 'Cups.', 'Cups.', 'Cups.', 'Cups.', 'Cups.', 'Cups.', 'Cups.', 'Cups.']",-0.0,What objects make up the numbers on the clock?,,True,0.32561809404461245,0,correct_high
train::185,['1'],One.,0.0,"['One.', 'Two.', 'Two.', 'One.', 'Zero.', 'One.', 'Zero.', 'Two.', 'Three.', 'Two.']",1.2798542258336674,How many buttons are on the baby's shirt?,,True,0.32561809404461245,1,correct_low
train::188,['snow'],Skis.,0.0,"['Ski boots.', 'Skis.', 'Skis.', 'Skis.', 'Skis', 'Ski boots.', 'Skis.', 'Skis.', 'Skis.', 'Skis.']",0.5004024235381879,What is on the bottom of the skiers foot?,,False,0.32561809404461245,1,incorrect_low
train::189,['7'],4,0.0,"['4', '4', '4', '4', '4', '4', '4', '4', '4', '4']",-0.0,how many knobs on the stove,,False,0.32561809404461245,0,incorrect_high
train::190,['fire hydrant'],A water fountain.,0.0,"['A water fountain.', 'A water fountain.', 'A water fountain.', 'A water fountain.', 'A water fountain.', 'A water fountain.', 'A water fountain.', 'A water fountain.', 'A water fountain.', 'A water fountain.']",-0.0,What is this man grabbing on to?,,False,0.32561809404461245,0,incorrect_high
train::193,['hostages'],HOSTAGES,1.0,"['HOSTAGES', 'HOSTAGES', 'HOSTAGES', 'HOSTAGES', 'HOSTAGES', 'HOSTAGES', 'HOSTAGES', 'HOSTAGES', 'HOSTAGES', 'HOSTAGES']",-0.0,What does the black sign in the middle top of the building on the left say?,,True,0.32561809404461245,0,correct_high
train::196,['1'],One.,0.0,"['One.', 'One.', 'One.', 'One.', 'One.', 'One.', 'One.', 'One.', 'One.', 'One.']",-0.0,How many street signs are shown?,,True,0.32561809404461245,0,correct_high
train::199,['7'],Seven.,0.0,"['Seven.', 'Nine.', 'Seven.', '9', '8', '8', 'Seven.', 'Nine.', 'Nine.', 'Seven.']",1.0549201679861442,How many stories are shown?,,True,0.32561809404461245,1,correct_low
train::20,['death'],Death.,1.0,"['Death.', 'Death.', 'Death.', '""Death""', 'Death.', 'Death.', 'Death.', 'Death.', 'Death.', 'Death']",-0.0,what is the saying on cap?,,True,0.32561809404461245,0,correct_high
train::202,['1'],2,0.0,"['2', '3', 'Two.', '2', '2', '3', '0', '0', 'Two.', '3']",1.0296530140645737,How many red circles on the curtain have a white spot in the middle?,,False,0.32561809404461245,1,incorrect_low
train::204,['left'],Right.,0.0,"['Right.', 'Right.', 'Right.', 'Right hand.', 'Right.', 'Right.', 'Right.', 'Right.', 'Right.', 'Right.']",-0.0,What hand is the kid touching the apple with?,,False,0.32561809404461245,0,incorrect_high
train::205,['1'],One.,0.0,"['One.', 'One.', 'One.', 'One.', 'One.', 'One.', 'One.', 'One.', 'One.', 'One.']",-0.0,How many tusks can you see?,,True,0.32561809404461245,0,correct_high
train::207,['thumbs up'],A thumbs-up.,0.0,"['Waving.', 'A thumbs-up.', 'Cheering.', 'A thumbs-up.', 'A thumbs-up.', 'A thumbs-up.', 'Cheers/waving.', ""He's waving."", 'Cheering/waving.', 'Waving.']",1.2798542258336676,What gesture is the man in blue giving?,,True,0.32561809404461245,1,correct_low
train::213,['3'],Two.,0.0,"['2', '2', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', '2']",-0.0,How many pillows are there?,,False,0.32561809404461245,0,incorrect_high
train::215,['fish'],A fish.,1.0,"['A fish.', 'A fish.', 'A fish.', 'A fish.', 'A fish.', 'A fish.', 'A fish.', 'A fish.', 'A fish.', 'A fish.']",-0.0,What is in the bear's mouth?,,True,0.32561809404461245,0,correct_high
train::220,['4'],3,0.0,"['3', '3', '3', '3', '3', '3', '3', 'Three.', 'Three.', '3']",-0.0,how many windows on the left building?,,False,0.32561809404461245,0,incorrect_high
train::222,['12:00'],10:28,0.0,"['10:18', '12:28', '10:21', '12:28', '10:29', '10:29', '10:22', '10:20', '10:31', '10:28']",2.025326220770068,what time does the clock show?,,False,0.32561809404461245,1,incorrect_low
train::226,['2'],Two.,0.0,"['Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.']",-0.0,How many eyes can you see?,,True,0.32561809404461245,0,correct_high
train::227,['flag'],Pink markers.,0.0,"['Pink flags.', 'Pink flags.', 'Pink flags.', 'Pink flags.', 'Pink ribbons.', 'Pink markers.', 'Pink and orange markers.', 'Pink flags.', 'Pink markers.', 'Pink markers.']",1.1682824501765623,What is hanging on the rope?,,False,0.32561809404461245,1,incorrect_low
train::23,['diagonal'],Diagonal.,1.0,"['Diagonal.', 'Diagonal.', 'Diagonal.', 'Diagonal.', 'Diagonal.', 'Diagonal.', 'Diagonal.', 'Diagonal.', 'Diagonal.', 'Diagonal.']",-0.0,Which direction are the stripes on the tie?,,True,0.32561809404461245,0,correct_high
train::232,['n23456'],N23456,1.0,"['N23456', 'N23456', 'N23456', 'N23456', 'N23456', 'N23456', 'N23456', 'N23456', 'N23456', 'N23456']",-0.0,what is written  the vehicle ?,,True,0.32561809404461245,0,correct_high
train::237,['6'],6,1.0,"['6', '6', '6', '6', '6', '6', '6', '6', '6', '6']",-0.0,How many framed pieces are on the left wall?,,True,0.32561809404461245,0,correct_high
train::24,['0'],Zero.,0.0,"['Zero.', 'Zero.', 'Zero.', 'Zero.', 'Zero.', 'Zero.', 'Zero.', 'Zero.', 'Zero.', 'Zero.']",-0.0,How many chickens are there?,,True,0.32561809404461245,0,correct_high
train::248,['telegraph'],Telegraph,1.0,"['Telegraph', 'Telegraph', 'Telegraph', 'Telegraph.', 'Telegraph', 'Telegraph', 'Telegraph', 'Telegraph', 'Telegraph', 'Telegraph']",-0.0,What does the lettering on the building to the left of the horse say?,,True,0.32561809404461245,0,correct_high
train::249,['up'],Up.,1.0,"['Up.', 'Up.', 'Up.', 'Up.', 'Up.', 'Up.', 'Up.', 'Up.', 'Up.', 'Up.']",-0.0,What direction is the bear looking?,,True,0.32561809404461245,0,correct_high
train::253,['157'],57,0.0,"['57', '57', '57', '57', '57', '57', '57', '57', '57', '57']",-0.0,what number is on the tag?,,False,0.32561809404461245,0,incorrect_high
train::254,['2'],Two.,0.0,"['Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.']",-0.0,How many pens are present?,,True,0.32561809404461245,0,correct_high
train::255,['carpet'],Carpet.,1.0,"['Carpet.', 'Carpet.', 'Carpet.', 'Carpet.', 'Carpet.', 'Carpet.', 'Carpet.', 'Carpet.', 'Carpet.', 'Carpet.']",-0.0,what kind of flooring is in the dining room,,True,0.32561809404461245,0,correct_high
train::256,['unanswerable'],Pothos.,0.0,"['Pothos.', 'Pothos.', 'Pothos.', 'Pothos.', 'Pothos.', 'Pothos.', 'Pothos.', 'Pothos.', 'Pothos.', 'Pothos']",-0.0,What type of ivy vine is hanging from the top of the image?,,False,0.32561809404461245,0,incorrect_high
train::260,['veil'],A veil.,1.0,"['A veil.', 'A veil.', 'A veil.', 'A veil.', 'A veil.', 'A veil.', 'A veil.', 'A veil.', 'A veil.', 'A veil.']",-0.0,What is the woman wearing on her head?,,True,0.32561809404461245,0,correct_high
train::264,['zodiac signs'],Zodiac signs.,1.0,"['Zodiac signs.', 'Zodiac signs.', 'Zodiac signs.', 'Zodiac signs.', 'Zodiac signs.', 'Zodiac signs.', 'The zodiac signs.', 'Zodiac signs.', 'Zodiac signs.', 'Zodiac signs.']",-0.0,What do the figures on the middle clock face represent?,,True,0.32561809404461245,0,correct_high
train::265,['tomatoes'],Tomatoes,1.0,"['Tomatoes.', 'Tomatoes', 'Tomatoes.', 'Tomatoes', 'Tomatoes.', 'Tomatoes.', 'Tomatoes', 'Tomatoes', 'Tomatoes', 'Tomatoes.']",-0.0,"Which one of the following is NOT pictured here: tomatoes, knife or carrots?",,True,0.32561809404461245,0,correct_high
train::266,['excavator'],Excavator.,1.0,"['Excavator.', 'Excavator.', 'Excavator.', 'Excavator.', 'Excavator.', 'Excavator.', 'Excavator.', 'Excavator.', 'Excavator.', 'Excavator.']",-0.0,What is that machine with the big scoop called?,,True,0.32561809404461245,0,correct_high
train::267,['water bottle'],A water bottle.,1.0,"['A water bottle.', 'A water bottle.', 'Water bottle.', 'A water bottle.', 'A water bottle.', 'A water bottle.', 'A water bottle.', 'Water bottle.', 'Water bottle.', 'Water bottle.']",-0.0,What object in the green backpack has an orange circle printed on it?,,True,0.32561809404461245,0,correct_high
train::269,['nothing'],A poster.,0.0,"['A poster.', 'A poster.', 'A poster.', 'A poster.', 'A poster.', 'A poster.', 'A poster.', 'A poster.', 'A poster.', 'A poster.']",-0.0,What is hanging on the coatrack?,,False,0.32561809404461245,0,incorrect_high
train::272,['steel city'],Steel City,1.0,"['Steel City', 'Steel City', 'Steel City', 'Steel City', 'Steel City', 'Steel City', 'Steel City', 'Steel City', 'Steel City', 'Steel City']",-0.0,What is the nickname of the city the Harley Davidson dealership is in?,,True,0.32561809404461245,0,correct_high
train::273,['sonada'],Sonada.,1.0,"['Sonada.', 'Sonada.', 'Sonada.', 'Sonada.', 'Sonada.', 'Sonada', 'Sonada.', 'Sonada.', 'Sonada.', 'Sonada.']",-0.0,What brand is the suitcase?,,True,0.32561809404461245,0,correct_high
train::277,['5'],8,0.0,"['8', '7', '6', '7', '7', '7', '8', '8', '7', '7']",0.8979457248567797,How many potatoes are there?,,False,0.32561809404461245,1,incorrect_low
train::28,['4'],3,0.0,"['3', '3', '3', '3', '3', '3', '3', '3', '3', '3']",-0.0,How many sheep are visibly standing?,,False,0.32561809404461245,0,incorrect_high
train::280,['3'],Three.,0.0,"['Three.', 'Three.', 'Three.', '3', '3', '3', 'Three.', 'Three.', 'Three.', 'Three.']",-0.0,how many wheels are visible,,True,0.32561809404461245,0,correct_high
train::281,['right'],Right.,1.0,"['Right.', 'Right.', 'Right.', 'Right.', 'Right.', 'Right.', 'Right.', 'Right.', 'Right.', 'Right.']",-0.0,Is the brown horse on the left or right of the image?,,True,0.32561809404461245,0,correct_high
train::282,['writing'],Writing.,1.0,"['Writing.', 'Writing.', 'Writing.', 'Writing.', 'Writing.', 'Writing.', 'Writing.', 'Writing.', 'Writing.', 'Writing.']",-0.0,Is the person typing or writing?,,True,0.32561809404461245,0,correct_high
train::286,['sun'],A star.,0.0,"['Star.', 'A star.', 'Star.', 'A star.', 'A star.', 'A star.', 'A star.', 'A star.', 'A star.', 'A star.']",-0.0,What is the top tattoo on her arm?,,False,0.32561809404461245,0,incorrect_high
train::288,['1'],2,0.0,"['2', 'Two.', 'Two.', 'Two.', '2', '2', 'Two.', 'Two.', 'Two.', 'Two.']",-0.0,how many people are there?,,False,0.32561809404461245,0,incorrect_high
train::289,['a'],A,1.0,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",-0.0,What letter is on the red hat?,,True,0.32561809404461245,0,correct_high
train::29,['10'],Approximately 10.,1.0,"['Approximately 6.', '6', 'Approximately 6.', 'Approximately 6.', 'Approximately 9.', '8', 'Approximately 8.', 'Approximately 7.', 'Approximately 7.', 'Approximately 9.']",1.6957425341696346,How many chocolate muffins?,,True,0.32561809404461245,1,correct_low
train::291,['970 ml'],970 ml,1.0,"['970 ml', '970 ml', '970 ml', '970 ml', '970 ml', '970 ml', '970 ml', '970 ml', '970 ml', '970 ml']",-0.0,How much fluid comes in the bottle?,,True,0.32561809404461245,0,correct_high
train::293,['6'],8,0.0,"['9', '8', '7', '7', '8', '8', '7', '7', '8', '8']",0.9433483923290392,How many people are present in this photo,,False,0.32561809404461245,1,incorrect_low
train::294,['skateboard'],A race car.,0.0,"['A race car.', 'A race car.', 'A race car.', 'A race car.', 'A race car.', 'A race car.', 'A race car.', 'A race car.', 'A race car.', 'A race car.']",-0.0,What is the cake modeled after?,,False,0.32561809404461245,0,incorrect_high
train::296,['supreme'],Cheese.,0.0,"['Cheese.', 'Cheese.', 'Cheese.', 'Cheese.', 'Cheese.', 'Cheese.', 'Cheese.', 'Cheese.', 'Cheese pizza.', 'Cheese pizza.']",-0.0,What type of pizza is the man eating?,,False,0.32561809404461245,0,incorrect_high
train::299,['red'],Black.,0.0,"['Black.', 'Black.', 'Black.', 'Black.', 'Black', 'Black.', 'Black', 'Black.', 'Black.', 'Black.']",-0.0,What color is the plate with the noodles on the bottom right?,,False,0.32561809404461245,0,incorrect_high
train::3,['c'],C,1.0,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",-0.0,What's the first letter of the brand name on the box?,,True,0.32561809404461245,0,correct_high
train::300,['left'],Right.,0.0,"['Right.', 'Right.', 'Right.', 'Right.', 'Right.', 'Right.', 'Right.', 'Right.', 'Right.', 'Right.']",-0.0,Is the right or left foot of the larger zebra in front?,,False,0.32561809404461245,0,incorrect_high
train::301,['86430'],86 430,0.0,"['86 430', '86 430', '86 430', '86 430', '86 430', '86 430', '86 430', '86 430', '86 430', '86 430']",-0.0,What is the number on the train?,,True,0.32561809404461245,0,correct_high
train::302,['board'],Longboard.,0.0,"['Longboard.', 'Longboard.', 'Longboard.', 'Longboard.', 'Deck.', 'Longboard.', 'Longboard.', 'Longboard.', 'Longboard.', 'Longboard.']",0.3250829733914482,What is the part of the skateboard he is on called?,,True,0.32561809404461245,0,correct_high
train::304,['2'],8,0.0,"['6', '8', '7', '6', '6', '6', 'Six.', '7', '8', '6']",0.9502705392332348,How many corners on top of the yellow sign in the foreground?,,False,0.32561809404461245,1,incorrect_low
train::305,['black'],White.,0.0,"['White.', 'White.', 'White.', 'White.', 'White.', 'White.', 'White.', 'White.', 'White.', 'White.']",-0.0,What color is the logo on the tennis player's socks?,,False,0.32561809404461245,0,incorrect_high
train::311,['3'],6,0.0,"['6', 'Seven.', 'Five', '6', 'Six.', 'Six', 'Six.', 'Seven.', '7', '6']",0.8979457248567797,"How many donuts are right above the ""Durian"" sign?",,False,0.32561809404461245,1,incorrect_low
train::315,['watching'],Holding the kite string.,0.0,"['Holding the kite string.', 'Holding a kite string.', 'Holding a kite string.', 'Holding the kite string.', 'Holding the kite string.', 'Holding the kite string.', 'Holding the kite string.', 'Holding the kite string.', 'Holding the kite string.', 'Holding a kite string.']",-0.0,What is the guy on the left doing?,,False,0.32561809404461245,0,incorrect_high
train::321,['baseball cap'],Yellow baseball cap.,1.0,"['Baseball cap.', 'Yellow baseball cap.', 'Yellow baseball cap.', 'A yellow baseball cap.', 'Baseball cap.', 'A yellow baseball cap.', 'Yellow baseball cap.', 'Yellow baseball cap.', 'Baseball cap.', 'Baseball cap.']",0.6730116670092565,What type of hat is the girl with the white sandals wearing?,,True,0.32561809404461245,1,correct_low
train::326,['2'],Three.,0.0,"['Three.', 'Three.', 'Three.', 'Three.', 'Three.', 'Three.', 'Three.', 'Three.', 'Three.', 'Three.']",-0.0,How many people appear to be working?,,False,0.32561809404461245,0,incorrect_high
train::327,['01'],BBC,0.0,"['50 Super', '50 News', 'BBC Earth.', '50 Super', 'BBC', '50 States', '50.', '50 News', '50 News.', 'BBC Earth.']",1.6957425341696346,what channel is the tv set to?,,False,0.32561809404461245,1,incorrect_low
train::33,['red'],Red.,1.0,"['Red.', 'Red.', 'Red.', 'Red.', 'Red.', 'Red.', 'Red.', 'Red.', 'Red.', 'Red.']",-0.0,What color is the guitar?,,True,0.32561809404461245,0,correct_high
train::331,['1'],3,0.0,"['3', '3', '3', '3', '3', '3', '3', '3', '3', '3']",-0.0,how many stems can you see?,,False,0.32561809404461245,0,incorrect_high
train::332,['full'],Empty.,0.0,"['Empty.', 'Empty.', 'Empty.', 'Empty.', 'Empty.', 'Empty.', 'Empty.', 'Empty.', 'Empty.', 'Empty.']",-0.0,Is the bathtub empty or full?,,False,0.32561809404461245,0,incorrect_high
train::333,['2'],5,0.0,"['4', '5', 'Four.', '5', 'Five.', '6', '5', '4', 'Five.', '5']",0.8979457248567797,How many utensils are on the stovetop?,,False,0.32561809404461245,1,incorrect_low
train::335,['3'],Six.,0.0,"['Six.', '6', '6', 'Six.', '6', 'Six.', 'Six.', 'Six.', '6', 'Six.']",-0.0,How many whiskers on each side on the depiction of the animal on front of the bus?,,False,0.32561809404461245,0,incorrect_high
train::337,['green'],Green.,1.0,"['Green.', 'Green.', 'Green.', 'Green.', 'Green.', 'Blue.', 'Green.', 'Green.', 'Green.', 'Blue.']",0.5004024235381879,What color box is on the orange box?,,True,0.32561809404461245,1,correct_low
train::338,['2'],4,0.0,"['4', '4', '4', '4', '4', '4', '4', '4', '4', '4']",-0.0,How many power poles are there?,,False,0.32561809404461245,0,incorrect_high
train::339,['schweppes'],Schweppes,1.0,"['Schweppes', 'Schweppes.', 'Schweppes.', 'Schweppes', 'Schweppes.', 'Schweppes', 'Schweppes', 'Schweppes', 'Schweppes', 'Schweppes.']",-0.0,What brand is advertised?,,True,0.32561809404461245,0,correct_high
train::343,['left'],His left arm.,1.0,"['Left.', 'His left arm.', 'His right arm.', 'His right arm.', 'Left.', 'His right arm.', 'His right arm.', 'His right arm.', 'His left arm.', 'Left.']",0.6931471805599453,Under which arm is the taller man holding his surfboard?,,True,0.32561809404461245,1,correct_low
train::345,['behind surfboard'],Behind the surfboard.,1.0,"['Behind the surfboard.', 'Behind the surfboard.', 'Behind the surfboard.', 'Behind the surfboard.', 'Behind the surfboard.', 'Behind the surfboard.', 'Behind the surfboard.', 'Behind the surfboard.', 'Behind the surfboard.', 'Behind the surfboard.']",-0.0,Where is the bicycle in this image?,,True,0.32561809404461245,0,correct_high
train::35,['18'],12,0.0,"['12', '11', '11', '13', '12', '12', '12', '13', '12', '11']",1.0296530140645737,How many pieces of fruit are on the plate?,,False,0.32561809404461245,1,incorrect_low
train::350,['2'],Two.,0.0,"['Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.']",-0.0,how many bottles of perfume are in view?,,True,0.32561809404461245,0,correct_high
train::351,['basket'],A basket.,1.0,"['A basket.', 'A basket.', 'A basket.', 'A basket.', 'A basket.', 'A basket.', 'A basket.', 'A basket.', 'A basket.', 'A basket.']",-0.0,what is on the first shelf of the table?,,True,0.32561809404461245,0,correct_high
train::353,['chair'],A chair.,1.0,"['A chair.', 'A chair.', 'A folding chair.', 'Chair.', 'A chair.', 'A chair.', 'A chair.', 'Chair.', 'A chair.', 'A chair.']",0.3250829733914482,on what piece of furniture is the laptop resting on?,,True,0.32561809404461245,0,correct_high
train::357,['2'],Two.,0.0,"['Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.']",-0.0,how many snowboards aren't touching the ground?,,True,0.32561809404461245,0,correct_high
train::360,['2'],Two.,0.0,"['Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.', 'Two.']",-0.0,how many green vegetables are there?,,True,0.32561809404461245,0,correct_high
train::361,['bird'],A starfish.,0.0,"['A sticker.', 'A bird.', 'A starfish.', 'A starfish.', 'A shell.', 'A small crab.', 'A seashell.', 'A starfish.', 'A starfish.', 'A starfish.']",1.3592367006650063,What is perched on the fin of his surfboard?,,False,0.32561809404461245,1,incorrect_low
train::362,['cellphone'],A phone.,0.0,"['A handgun.', 'A pistol.', 'A gun.', 'A cell phone.', 'A gun.', 'A gun.', 'A cell phone.', 'A pistol.', 'A phone.', 'A phone.']",1.366158847569202,What is in the case in the photo?,,True,0.32561809404461245,1,correct_low
train::365,['collar'],A collar.,1.0,"['A collar.', 'Collar.', 'A collar.', 'A collar.', 'A collar.', 'A collar.', 'Collar.', 'A collar.', 'A collar.', 'A collar.']",-0.0,what is the red object?,,True,0.32561809404461245,0,correct_high
train::366,['xtreme gulp'],Gulp,1.0,"['Gulp', 'Gulp', 'Gulp', 'Gulp', 'Gulp', 'Gulp', 'Gulp', 'Gulp', 'Gulp', 'Gulp']",-0.0,What is written on the red cup?,,False,0.32561809404461245,0,incorrect_high
train::368,['1'],One.,0.0,"['Two.', 'One.', 'One.', 'One.', 'One.', 'One.', 'One.', 'One.', 'One.', 'One.']",0.3250829733914482,How many giraffe tails are visible here?,,True,0.32561809404461245,0,correct_high
train::369,['3'],3,1.0,"['3', '3', '3', '3', '3', '3', '3', '3', '3', '3']",-0.0,how many on the field have something on their head?,,True,0.32561809404461245,0,correct_high
train::37,['2'],One.,0.0,"['One.', 'One.', 'One.', 'One.', 'One.', 'One.', 'One.', 'One.', 'One.', 'One.']",-0.0,how many eyes squinting?,,False,0.32561809404461245,0,incorrect_high
