id,ground_truth,low_t_generation,accuracy,n_generations,cluster_assignment_entropy,question,p_true,LLM_verdict,C_metric,category,DSE_threshold,DSE_b_entropy,category_dse
train::10005,['thermodynamics'],thermodynamics,1.0,"['thermodynamics', 'thermodynamics', 'conservation of energy', 'thermodynamics', 'thermodynamics', 'thermodynamics', 'thermodynamics', 'thermodynamics', 'conservation of matter and energy', 'thermodynamics']",0.639031859650177,Chemical reactions follow the laws of what?,-0.0145092885941267,True,0.6545454545454545,correct_high,0.697753058552741,0,correct_high
train::10006,['solution'],solution,1.0,"['solution', 'solution', 'solution', 'solution', 'solution', 'homogeneous mixture', 'solution', 'solution', 'solution', 'homogeneous mixture']",0.5004024235381879,What do you call a mixture of two or more substances in which dissolved particles are distributed evenly throughout?,-0.0395656377077102,True,0.6727272727272727,correct_high,0.697753058552741,0,correct_high
train::10007,['precipitation'],precipitation,1.0,"['rain', 'precipitation', 'precipitation', 'precipitation', 'precipitation', 'precipitation', 'rain', 'rain', 'rain', 'precipitation']",0.6730116670092565,What is the water that falls from the sky called?,-0.4090249538421631,True,0.4909090909090909,correct_low,0.697753058552741,0,correct_high
train::10008,['veins'],veins,1.0,"['vein', 'veins', 'veins', 'vein', 'venous', 'vein', 'veins', 'vegetal valve', 'veins', 'veins']",0.3250829733914482,What returns blood from capillaries to an atrium?,-0.0171114057302474,True,0.3272727272727272,correct_low,0.697753058552741,0,correct_high
train::10009,['circulatory'],circulatory,1.0,"['circulatory', 'circulatory', 'circulatory', 'circulatory', 'coelom', 'circulatory', 'circulatory system', 'circulatory', 'coelom', 'coelom']",0.6108643020548935,"Hemolymph bathes organs directly in arthropods and most molluscs, due to an open type of what system?",-0.057399146258831,True,0.4363636363636363,correct_low,0.697753058552741,0,correct_high
train::1001,['altricial organisms'],altricial,1.0,"['altricial', 'mammals', 'viviparous', 'mammals', 'altricial', 'altricial', 'altricial', 'altricial', 'protists', 'altricial']",1.0888999753452235,What type of organisms are helpless at birth and require lots of help from their parents?,-0.0316006056964397,True,0.4,correct_low,0.697753058552741,1,correct_low
train::10010,['nucleus'],nucleus,1.0,"['nucleus', 'nucleus', 'nucleus', 'nucleus', 'nucleus', 'nucleus', 'nucleus', 'nucleus', 'nucleus', 'nucleus']",-0.0,"According to the table, aluminum has an atomic number of 13. therefore, every aluminum atom has 13 protons in its what?",-0.0134343625977635,True,1.0,correct_high,0.697753058552741,0,correct_high
train::10011,['blood'],blood,1.0,"['blood', 'blood', 'blood', 'blood', 'blood cells', 'blood', 'blood', 'blood', 'blood', 'blood']",0.3250829733914482,"Anemia, leukemia, hemophilia, and sickle-cell disease are examples of conditions that primarily affect what?",-0.0036929522175341,True,0.8181818181818182,correct_high,0.697753058552741,0,correct_high
train::10012,['property to time'],change in quantity,0.0,"['change in amount', 'changes over time', 'speed', 'quantity of a ratio', 'change in quantity', 'between quantities', 'amount of change', 'change in position', 'amount of change of one quantity with respect to amount of change of another quantity', 'Rates of change measure the difference between two quantities over a given period of']",1.8866967846580784,What kind of variation does a rate measure?,-0.2782491147518158,True,0.0181818181818181,correct_low,0.697753058552741,1,correct_low
train::10013,['chemical reaction'],chemical reaction,1.0,"['chemical reaction', 'chemical change', 'chemical change', 'chemical change', 'chemical reaction', 'chemical change', 'chemical change (or chemical reaction)', 'chemical reaction', 'chemical reaction', 'chemical reaction']",0.6730116670092565,What is the name of the process that changes some chemical substances into others?,-0.0572141967713832,True,0.3818181818181818,correct_low,0.697753058552741,0,correct_high
train::10014,['the atmosphere'],atmosphere,1.0,"['planetary atmosphere', 'planetary atmosphere', 'atmosphere', 'atmosphere', 'atmosphere', 'atmosphere', 'atmosphere', 'atmosphere', 'atmosphere', 'atmosphere']",0.5004024235381879,What is the term for the gases that surround a planet?,-0.008221591822803,True,0.6727272727272727,correct_high,0.697753058552741,0,correct_high
train::10015,['physical'],mechanical,0.0,"['mechanical', 'mechanical', 'mechanical', 'mechanical', 'mechanical', 'mechanical', 'mechanical', 'Physico-chemical', 'mechanical', 'mechanical']",0.3250829733914482,Pressure and vibration are examples of what type of stimuli?,-0.0071382252499461,True,0.8181818181818182,correct_high,0.697753058552741,0,correct_high
train::10016,['trachea'],trachea,1.0,"['trachea', 'trachea', 'trachea', 'trachea', 'trachea', 'trachea', 'trachea', 'trachea', 'trachea', 'trachea']",-0.0,"In the chest, what divides as it enters the lungs to form the right and left bronchi?",-0.1755684912204742,True,1.0,correct_high,0.697753058552741,0,correct_high
train::10017,['after sperm penetration'],ovulation,0.0,"['ovulation', 'during ovulation', 'ovulation', 'During ovulation', 'ovulation', 'oocyte completes meiosis at the first maturation/secondary', 'during ovulation', 'ovulation', 'in the ovary', 'ovulation']",0.3250829733914482,When does an oocyte complete meiosis?,-0.138506531715393,False,0.3272727272727272,incorrect_low,0.697753058552741,0,incorrect_high
train::10018,['cathode'],cathode,1.0,"['cathode', 'cathode', 'cathode', 'cathode', 'cathode', 'cathode', 'cathode', 'cathode', 'cathode', 'cathode']",-0.0,The electroplating process transfers metal from the anode to which part of the cell?,-0.0180663727223873,True,1.0,correct_high,0.697753058552741,0,correct_high
train::10019,['stress'],stress,1.0,"['stress', 'stress', 'stress', 'stress', 'stress states', 'structural stress forces', 'stresses', 'stress', 'Deformation', 'mechanical forces']",0.9404479886553264,"Compression, tension and shear refer to what type of force that can cause rock to change?",-0.0100677534937858,True,0.2727272727272727,correct_low,0.697753058552741,1,correct_low
train::1002,['bend without breaking'],bend easily,0.0,"['deform easily', 'bend easily', 'conduct electricity and mould / deform to shape', 'bend easily', 'bend', 'conduct electricity and bend', 'bend and flex', 'deform easily', 'bend easily', 'bend']",0.9502705392332348,"Metallic bonds allow metals to do what, in the manner of a willow tree?",-0.0316730253398418,True,0.1454545454545454,correct_low,0.697753058552741,1,correct_low
train::10020,['sexual'],sexual,1.0,"['sexual', 'sexual', 'sexual', 'sexual', 'sexual', 'sexual', 'sexual', 'sexual', 'sexual', 'sexual']",-0.0,"Unlike the biological species concept, the ecological species concept can accommodate asexual as well as ________ species.",-0.0900058671832084,True,1.0,correct_high,0.697753058552741,0,correct_high
train::10021,['energy'],energy,1.0,"['energy', 'energy', 'energy', 'energy', 'energy', 'energy', 'energy', 'energy', 'energy', 'energy']",-0.0,A basic function of cells includes obtaining what from glucose?,-0.0095439832657575,True,1.0,correct_high,0.697753058552741,0,correct_high
train::10022,['experiment'],experiment,1.0,"['Experiment', 'experiment', 'experiment', 'experimental testing', 'experiment', 'experiment', 'empirical experiment', 'experiment', 'experiment', 'empirical test']",0.5004024235381879,What is the term for a test to see if a scientific explanation is right or wrong?,-0.0591291524469852,True,0.509090909090909,correct_high,0.697753058552741,0,correct_high
train::10023,['increases'],increases,1.0,"['increases', 'increases', 'increases', 'increases', 'increases', 'increases', 'increases', 'increases', 'increases', 'increases']",-0.0,"When a solvent with a gas dissolved in it is heated, the kinetic energy of both the solvent and solute _________?",-0.0269779805094003,True,1.0,correct_high,0.697753058552741,0,correct_high
train::10024,['slimy smear'],not visible,0.0,"['not visible', 'cannot be seen, usually microscopic', 'not visible', 'invisible', 'invisible', 'not visible', 'not visible', 'not visible', 'unable to be seen', 'cannot be seen']",0.3250829733914482,How does the bacteria look when seen with the naked eye?,-0.0320259071886539,False,0.2909090909090909,incorrect_low,0.697753058552741,0,incorrect_high
train::10025,['calorimeter'],calorimeter,1.0,"['calorimeter', 'calorimeter', 'calorimeter', 'calorimeter', 'calorimeter', 'calorimeter', 'calorimeter', 'calorimeter', 'calorimeter', 'calorimeter']",-0.0,What is a device used to measure temperature changes during chemical processes called?,-0.0145380729809403,True,1.0,correct_high,0.697753058552741,0,correct_high
train::10026,['virus'],virus,1.0,"['virus', 'Virus', 'virus', 'virus', 'virus', 'virus', 'virus', 'viruses', 'virus', 'virus']",-0.0,Ebola is an example of a disease spread by what kind of infectious agent?,-0.0083264587447047,True,0.8181818181818182,correct_high,0.697753058552741,0,correct_high
train::10027,['cilia'],cilia,1.0,"['cilia', 'cilia', 'cilia', 'cilia', 'cilia', 'cilia', 'cilia', 'cilia', 'cilia', 'cilia']",-0.0,The tiny hair present on mucus membranes is known as?,-0.0077837966382503,True,1.0,correct_high,0.697753058552741,0,correct_high
train::10028,"['carbon, hydrogen, and oxygen']","carbon, hydrogen, and oxygen",1.0,"['hydrocarbons', 'hydrocarbons', 'hydrocarbons', 'carbon, hydrogen, and oxygen', 'carbon,hydrogen, and oxygen', 'carbon and hydrogen', 'carbon, hydrogen, and oxygen', 'fatty acids and glycerol', 'carbon, hydrogen, oxygen', 'carbon and hydrogen']",1.2798542258336674,What elements do lipids primarily consist of?,-0.4678280353546142,True,0.1272727272727272,correct_low,0.697753058552741,1,correct_low
train::10029,['marine'],annelids,0.0,"['annelids', 'annelids', 'Annelida', 'annelids', 'annelid', 'annelids (phylum annelida)', 'annelida', 'annelids', 'annelids', 'annelids']",0.5004024235381879,Polychaetes make up a large and diverse group. which category do the majority of these worms fall into?,-0.016999252140522,False,0.4,incorrect_low,0.697753058552741,0,incorrect_high
train::1003,['pure substance'],element,0.0,"['element', 'element', 'elementary particle', 'element', 'element', 'Element', 'element', 'element', 'element', 'element']",-0.0,What is a substance that can not be broken down any further into other substances?,-0.0591610632836818,True,0.8181818181818182,correct_high,0.697753058552741,0,correct_high
train::10030,['phospholipids'],phospholipids,1.0,"['phospholipids', 'phospholipid layers', 'phospholipids', 'phospholipids', 'phospholipids', 'phospholipids', 'phospholipids', 'phospholipids', 'phospholipids', 'phospholipids']",0.3250829733914482,What is the main makeup of the cell membrane?,-0.0265274252742528,True,0.8181818181818182,correct_high,0.697753058552741,0,correct_high
train::10031,['layer of slime'],toxins,0.0,"['extracellular enzymes', 'toxin', 'virulence factors', 'toxins', 'toxins', 'exotoxins', 'toxins', 'virulence factors', 'toxins', 'toxic substances']",0.639031859650177,"When a host attacks a parasitic bacteria, the bacteria release what to surround the cell wall?",-0.199855551123619,False,0.2,incorrect_low,0.697753058552741,0,incorrect_high
train::10032,['its solubility'],saturation point,0.0,"['saturation', 'saturation level', 'saturation', 'maximum solubility', 'saturation point', 'equilibrium solubility', 'solubility', 'saturation', 'solubility', 'the saturation level']",0.5004024235381879,"Solutions can also become supersaturated , where the amount of solute dissolved exceeds what?",-0.0745354294776916,True,0.0909090909090909,correct_low,0.697753058552741,0,correct_high
train::10033,['radiation'],nuclear waste disposal,0.0,"['radiation leakage', 'nuclear accidents', 'nuclear waste and risk of disaster', 'possibility of accident or nuclear disaster', 'potential for nuclear disaster', 'nuclear waste', 'radiation exposure and nuclear waste', 'nuclear proliferation or nuclear weapons', 'nuclear waste disposal', 'nuclear accidents']",2.163955656882057,What is the biggest risk associated with using nuclear energy?,-0.3533621728420257,False,0.0363636363636363,incorrect_low,0.697753058552741,1,incorrect_low
train::10034,['weight'],weightlessness,0.0,"['pressure', 'weightlessness', 'compression', 'weightlessness', 'static friction', 'weightlessness', 'weightlessness', 'equilibrium', 'equilibrium', 'weight']",1.6094379124341005,What property is the result of the force of gravity being opposed by the normal force?,-0.1109895631670951,False,0.2,incorrect_low,0.697753058552741,1,incorrect_low
train::10035,['wave-cut'],sea cliffs,0.0,"['sea cliffs', 'sea cliffs', 'sea cliffs', 'sea cliffs', 'sea cliffs', 'sea cliffs', 'sea cliffs', 'sea cliffs', 'sea cliffs', 'sea cliffs']",-0.0,"What are the cliffs called which are created when waves erode a rocky shoreline, leaving a vertical wall of exposed rock layers?",-0.0070548951625823,True,1.0,correct_high,0.697753058552741,0,correct_high
train::10036,['particle'],alpha particle,1.0,"['alpha particle', 'lithium-7 alpha particle', 'lithium7', 'a lithium nucleus', 'alpha particle', 'Li-7 and gamma rays(3 alpha particles)', 'lithium11', 'alpha particle', 'lithium-7 and an alpha particle', 'lithium 7 and a gamma photon']",1.834371970281624,"When boron10 absorbs a neutron, what does it emit?",-0.0800649747252464,True,0.109090909090909,correct_low,0.697753058552741,1,correct_low
train::10037,['plankton'],plankton,1.0,"['plankton', 'phytoplankton', 'bacteria', 'protists', 'bacteria', 'unicellular organisms', 'planktons', 'phytoplankton', 'plankton', 'phytoplankton']",1.0888999753452235,What is the most common life form in the ocean?,-0.0344184413552284,True,0.1272727272727272,correct_low,0.697753058552741,1,correct_low
train::10038,['respiratory pigments'],hormones,0.0,"['hormones', 'cells', 'gases', 'hemoglobin', 'invertebrates', 'hormones', 'hormones', 'molecules', 'Hormones', 'ions']",1.7480673485460891,What circulates with the blood or hemolymph and are often contained within specialized cells,-0.1620364338159561,False,0.1818181818181818,incorrect_low,0.697753058552741,1,incorrect_low
train::10039,['brf and br2'],bf3 + h2 → bf3-h + bf,0.0,"['bf3 + h2 => bf3-h3, b', 'bf3 and h2', 'bf3 + h2 → bf3 - h3 or b', 'bf3 - bf3 → bf2^(-) +', 'bfo plus chf3, or bf3 plus hf', 'BF3 + H2 → BF4- + H+', 'bf3 + h2 --> bf hydride and bf-', 'bf3 or bf-', 'bf2 and h2', 'hfp + hcl, h2 + bf3']",2.302585092994045,What are the two possible reduction products for brf3?,-0.4643424153327942,False,0.0,incorrect_low,0.697753058552741,1,incorrect_low
train::1004,"['reflection, refraction and deflection']","amplitude, wavelength, frequency",0.0,"['velocity, frequency, and amplitude', 'motion, energy, transfer', 'frequency, wavelength, velocity', 'amplitude, wavelength and frequency', 'speed, frequency, wavelength', 'motion, energy transfer, and oscillation', 'motion up and down, water particle movement forward, energy transfer through water', 'oscillatory motion, energy transportation, interference', 'they transport energy, they have a restoring force, and they move in', 'they require a medium, periodic motion, and have a source']",2.025326220770068,What three characteristics do waves have?,-0.0704575330018997,False,0.0,incorrect_low,0.697753058552741,1,incorrect_low
train::10040,['red blood cells'],red blood cells,1.0,"['red blood cells', 'red blood cells', 'red blood cells', 'red blood cells', 'red blood cells', 'red blood cells', 'red blood cells', 'red blood cells', 'red blood cells', 'Red Blood Cells']",-0.0,"Normal blood is comprised of nearly half erythrocytes, which is another word for what cells?",-0.0189775042235851,True,1.0,correct_high,0.697753058552741,0,correct_high
train::10041,['cyclone'],cyclone,1.0,"['cyclonic storm', 'cyclone', 'cyclone', 'cyclone', 'cyclones', 'cyclone', 'hurricane', 'cyclone', 'cyclone', 'cyclone']",0.3250829733914482,"What type of intense storm is a system of winds that rotate around a low pressure center, resulting in swirling air that rises and cools to create clouds and precipitation?",-0.0578917004168033,True,0.509090909090909,correct_high,0.697753058552741,0,correct_high
train::10042,['renal artery'],renal artery,1.0,"['renal artery', 'renal artery', 'renal', 'renal artery', 'renal artery', 'renal', 'renal artery', 'renal artery', 'renal', 'renal artery']",-0.0,Blood flows into the kidney through which artery?,-0.0372910648584365,True,0.5636363636363636,correct_high,0.697753058552741,0,correct_high
train::10043,['infancy and adolescence'],infancy and adolescence,1.0,"['infancy and adolescence', 'infancy and adolescence', 'infancy and puberty', 'early childhood and adolescence', 'infancy and puberty', 'infancy and adolescence', 'infancy and adolescence', 'Infancy and Adolescence', 'embryonic and juvenile', 'infancy,puberty.']",-0.0,Growth and development in humans is most rapid during what two stages?,-0.0098636839538812,True,0.2909090909090909,correct_low,0.697753058552741,0,correct_high
train::10044,['newtons'],acceleration,0.0,"[""'g' (acceleration due to gravity)."", 'weight', 'weight', 'mass x acceleration', 'mass times acceleration', '1 Newton is the force needed to give a mass of 1 kg', 'mass multiplied by acceleration due to gravity', 'acceleration', 'acceleration', 'mass x acceleration due to gravity']",1.7480673485460896,The pull of gravity is expressed as a force of what?,-1.0536816120147705,False,0.0727272727272727,incorrect_low,0.697753058552741,1,incorrect_low
train::10045,['optics'],optics,1.0,"['optics', 'geometrical optical', 'optics', 'electromagnetism', 'classical electrodynamics optics quantum electrodynamics', 'optics and electromagnetism', 'electromagnetism', 'optics', 'optics', 'electromagnetism']",1.4184836619456564,What type of physics explains the behavior of visible light and electromagnetic waves?,-0.0591414012014865,True,0.2363636363636363,correct_low,0.697753058552741,1,correct_low
train::10046,['stomach'],stomach,1.0,"['stomach', 'stomach', 'stomach', 'small intestine', 'stomach', 'stomach', 'stomach (stomach emptying)', 'stomach', 'stomach', 'stomach']",0.3250829733914482,The duodenum has a major role in regulating what digestive organ and its emptying?,-0.1324107497930526,True,0.6545454545454545,correct_high,0.697753058552741,0,correct_high
train::10047,['prions'],prions,1.0,"['prions', 'prions', 'prions', 'prions', 'prions', 'prions', 'prions', 'prions', 'prions', 'prions']",-0.0,What are misfolded versions of normal brain proteins?,-0.0344861634075641,True,1.0,correct_high,0.697753058552741,0,correct_high
train::10048,['extinction'],biodiversity,0.0,"['biodiversity loss', 'food web', 'biodiversity', 'biodiversity', 'biodiversity', 'extinction', 'ecosystem', 'ecosystem', 'ecosystem', 'biodiversity loss']",1.5047882836811908,"By impacting plant species and the animals they support, destruction of habitat threatens what event?",-0.0571774952113628,True,0.1818181818181818,correct_low,0.697753058552741,1,correct_low
train::10049,['parasympathetic division'],autonomic nervous system,0.0,"['autonomic nervous system', 'autonomic nervous system', 'autonomic nervous system', 'autonomic nerves', 'autonomic nervous system', 'autonomic nervous system', 'autonomic nervous system', 'autonomic nervous system', 'autonomic nervous system', 'autonomic nervous system']",-0.0,"What division of the nervous system controls involuntary activities that are not emergencies, such as the digestive organs breaking down food?",-0.0154427969828248,False,0.8181818181818182,incorrect_high,0.697753058552741,0,incorrect_high
train::1005,['liver'],liver,1.0,"['liver', 'liver', 'liver', 'liver', 'liver', 'liver', 'liver', 'liver', 'liver', 'liver']",-0.0,What organ creates bile?,-0.0142897889018058,True,1.0,correct_high,0.697753058552741,0,correct_high
train::10050,['a cold front'],convection,0.0,"['Convection current formation', 'a front is formed', 'convection', 'a warm front or a cold front', 'convection', 'precipitation', 'Convection currents and cloud development', 'convection and rainfall', 'air condenses and precipitation occurs', 'convergence']",1.834371970281624,What occurs when a cold air mass runs into a warm air mass?,-0.549656331539154,False,0.0545454545454545,incorrect_low,0.697753058552741,1,incorrect_low
train::10051,['bryophytes'],mosses,0.0,"['algae and mosses', 'mosses', 'nonvascular plants', 'Mosses', 'mosses', 'mosses', 'mosses, liverworts, hornworts', 'mosses', 'mosses', 'non-vascular plants']",1.0888999753452235,"What is the term for plants that lack vascular tissues, roots, leaves, seeds, and flowers?",-0.1190249025821685,True,0.3818181818181818,correct_low,0.697753058552741,1,correct_low
train::10052,['buoyancy'],continental crust is less dense than mantle,0.0,"['continents are denser than mantle', 'continental crust is less dense than mantle', 'thick and buoyant crust', 'continental crust is denser than the mantle', 'continents are usually made of lighter material', 'buoyancy', 'continental crust is too light', 'continental crust is less dense than the mantle', 'continental crust is lighter than the dense mantle beneath the crust', 'their density is less than the surrounding mantle']",1.3592367006650063,Why are continents unable to be pushed down into the mantle by plate boundaries?,-0.0200828276574611,True,0.0181818181818181,correct_low,0.697753058552741,1,correct_low
train::10053,['sympatric speciation'],sympatric speciation,1.0,"['sympatric speciation', 'speciation', 'allopatric speciation', 'divergent evolution', 'speciation in place', 'sympatric speciation', 'speciation', 'sympatric speciation', 'sympatric speciation', 'speciation in place']",1.0888999753452235,What is it called when a new species arises without geographic separation?,-0.1004502773284912,True,0.2181818181818181,correct_low,0.697753058552741,1,correct_low
train::10054,['heat'],heat,1.0,"['Heat', 'heat', 'heat', 'heat energy', 'heat', 'thermal energy', 'heat energy', 'energy', 'heat energy', 'heat energy']",0.3250829733914482,"In an exothermic reaction, what, specifically, is released?",-0.0198820792138576,True,0.2909090909090909,correct_low,0.697753058552741,0,correct_high
train::10055,['cancer'],cancer,1.0,"['cancer', 'Cancer', 'cancer', 'neoplasms', 'cancer', 'cancer', 'cancer', 'cancer', 'cancer', 'cancer']",0.3250829733914482,What term describes diseases caused by abnormal cells in the body dividing uncontrollably?,-0.0260867718607187,True,0.8181818181818182,correct_high,0.697753058552741,0,correct_high
train::10056,['amino acids'],two amino acids,1.0,"['amino acids', 'an amino acid and a carboxylic acid', 'amino acids', 'two amino acids', 'amino acid', 'two amino acids', 'amino acids', 'two amino acids', 'amino acids', 'amino acid']",0.8979457248567798,"What is the molecule, dipeptide formed together by?",-0.1243016198277473,True,0.2363636363636363,correct_low,0.697753058552741,1,correct_low
train::10057,['independently'],independently,1.0,"['independently', 'independently', 'independently', 'independently', 'independently', 'dependently', 'independently', 'independently', 'independently', 'Independently']",0.3250829733914482,Did the the open circulatory systems of molluscs and arthropods arise dependently or independently of each other?,-0.1048724949359893,True,0.8181818181818182,correct_high,0.697753058552741,0,correct_high
train::10058,['mechanical'],physical,0.0,"['physical weathering', 'physical weathering', 'mechanical weathering', 'physical', 'mechanical or physical weathering', 'mechanical', 'Physical', 'mechanical', 'mechanical', 'mechanical weathering']",0.9433483923290392,What kind of weathering is abrasion?,-0.042031779885292,True,0.1454545454545454,correct_low,0.697753058552741,1,correct_low
train::10059,['ionic crystals'],plasma,0.0,"['plasma', 'corona', 'ozone layer', 'plasma corona', 'electrified substances', 'plasma', 'plasma corona', 'ionized gas', 'plasma', 'lightning']",1.6094379124341005,What are composed of alternating positive and negative ions?,-0.0319432392716407,False,0.1272727272727272,incorrect_low,0.697753058552741,1,incorrect_low
train::1006,['atom'],atom,1.0,"['atom', 'atom', 'atom', 'atom', 'atom', 'atom', 'atom', 'atom', 'atom', 'atom']",-0.0,"What is the smallest and most fundamental unit of matter, consisting of a nucleus surrounded by electrons?",-0.0168839190155267,True,1.0,correct_high,0.697753058552741,0,correct_high
train::10060,['ribosome'],ribosome,1.0,"['ribosome', 'ribosome', 'ribosome', 'ribosome', 'ribosome', 'ribosomes', 'ribosome', 'ribosome', 'ribosome', 'ribosome']",-0.0,What is the term for a small organelle where proteins are made?,-0.0189296621829271,True,0.8181818181818182,correct_high,0.697753058552741,0,correct_high
train::10061,['allergies'],allergy,0.0,"['allergy', 'allergy', 'allergy', 'hypersensitivity reaction', 'allergy', 'allergic reaction', 'allergy', 'allergy', 'allergic reaction', 'allergy']",0.6108643020548935,What occurs when the immune system attacks harmless substances that enter the body from the outside?,-0.0210880730301141,True,0.5272727272727272,correct_high,0.697753058552741,0,correct_high
train::10062,['cellulose'],cellulose,1.0,"['cellulose', 'cellulose', 'cellulose', 'cellulose', 'cellulose', 'cellulose', 'cellulose', 'cellulose', 'cellulose', 'cellulose']",-0.0,"What is composed of very long strands of glucose monomers, is largely indigestible and comprises the cell walls of plants?",-0.0074626011773943,True,1.0,correct_high,0.697753058552741,0,correct_high
train::10063,['closest'],inner solar system,0.0,"['inner solar system', 'inner solar system', 'inner solar system', 'inner solar system', 'inner solar system', 'inner solar system', 'inner solar system', 'inner solar system', 'inner solar system', 'inner part of solar system']",-0.0,"Where are the terrestrial planets located, in relation to the sun?",-0.0082742040976881,True,0.8181818181818182,correct_high,0.697753058552741,0,correct_high
train::10064,['aphids and leafhoppers'],aphids,1.0,"['sucking insects', 'aphids', 'aphids', 'aphids', 'aphids', 'aphids', 'aphids', 'sap-sucking insects', 'aphids', 'sap suckers, insects']",0.6108643020548935,What are the insects that suck up the sap from plants?,-0.0141920093446969,True,0.509090909090909,correct_high,0.697753058552741,0,correct_high
train::10065,['chemical compounds'],chemical reactions,1.0,"['decomposing organic matter', 'chemical reactions', 'chemical reactions', 'decomposing plants and animals', 'chemical reactions', 'chemical energy', 'chemical reactions', 'chemical', 'chemicals (In case of chemosynthesis)', 'geothermal energy']",1.2275294114572126,The energy for an ecosystem can come from sunlight or _________?,-0.394753485918045,True,0.1818181818181818,correct_low,0.697753058552741,1,correct_low
train::10066,['endocytosis'],cellular endocytosis,1.0,"['cellular endocytosis', 'cellular endocytosis', 'cellular uptake of materials', 'cellular endocytosis', 'endocytosis', 'cellular transport processes', 'endocytosis', 'cellular endocytosis', 'endocytic processes', 'cellular uptake']",1.0296530140645737,"Phagocytosis, pinocytosis, and receptor-mediated endocytosis are the three types of what?",-0.0151790045201778,True,0.2,correct_low,0.697753058552741,1,correct_low
