id,ground_truth,low_t_generation,accuracy,n_generations,cluster_assignment_entropy,question,p_true,LLM_verdict,C_metric,category,DSE_threshold,DSE_b_entropy,category_dse
train::10009,['circulatory'],circulatory system,1.0,"['circulatory system', 'circulatory system', 'circulatory system', 'circulatory system', 'circulatory system', 'circulatory system', 'circulatory system', 'circulatory system', 'circulatory system', 'circulatory system']",-0.0,"Hemolymph bathes organs directly in arthropods and most molluscs, due to an open type of what system?",-0.0892096832394599,True,1.0,correct_high,1e-10,0,correct_high
train::1001,['altricial organisms'],altricial,1.0,"['altricial', 'altricial', 'altricial', 'altricial', 'altricial', 'altricial', 'altricial', 'altricial', 'altricial', 'altricial']",-0.0,What type of organisms are helpless at birth and require lots of help from their parents?,-0.576432466506958,True,1.0,correct_high,1e-10,0,correct_high
train::10010,['nucleus'],nucleus,1.0,"['nucleus', 'nucleus', 'nucleus', 'nucleus', 'nucleus', 'nucleus', 'nucleus.', 'nucleus', 'nucleus', 'nucleus']",-0.0,"According to the table, aluminum has an atomic number of 13. therefore, every aluminum atom has 13 protons in its what?",-0.0623054914176464,True,0.8181818181818182,correct_high,1e-10,0,correct_high
train::10011,['blood'],blood,1.0,"['blood', 'blood', 'blood', 'blood', 'blood', 'blood', 'blood', 'blood', 'blood', 'blood']",-0.0,"Anemia, leukemia, hemophilia, and sickle-cell disease are examples of conditions that primarily affect what?",-0.0339239835739135,True,1.0,correct_high,1e-10,0,correct_high
train::10012,['property to time'],change over time,0.0,"['change over time', 'change over time', 'change over time', 'change over time', 'change over time', 'change over time', 'change over time', 'change over time', 'change over time', 'change over time']",-0.0,What kind of variation does a rate measure?,-0.474591314792633,True,1.0,correct_high,1e-10,0,correct_high
train::10013,['chemical reaction'],chemical reaction,1.0,"['chemical reaction', 'chemical reaction', 'chemical reaction', 'chemical reaction', 'chemical reaction', 'chemical reaction', 'chemical reaction', 'chemical reaction', 'chemical reaction', 'chemical reaction']",-0.0,What is the name of the process that changes some chemical substances into others?,-0.030074018985033,True,1.0,correct_high,1e-10,0,correct_high
train::10014,['the atmosphere'],atmosphere,1.0,"['atmosphere', 'atmosphere', 'atmosphere', 'atmosphere', 'atmosphere', 'atmosphere', 'atmosphere', 'atmosphere', 'atmosphere', 'atmosphere']",-0.0,What is the term for the gases that surround a planet?,-0.0432352349162101,True,1.0,correct_high,1e-10,0,correct_high
train::10015,['physical'],mechanical,0.0,"['mechanical', 'mechanical', 'mechanical', 'mechanical', 'mechanical', 'mechanical', 'mechanical', 'mechanical', 'mechanical', 'mechanical']",-0.0,Pressure and vibration are examples of what type of stimuli?,-0.2017353028059005,True,1.0,correct_high,1e-10,0,correct_high
train::10016,['trachea'],trachea,1.0,"['trachea', 'trachea', 'trachea', 'trachea', 'trachea', 'trachea', 'trachea', 'trachea', 'trachea', 'trachea']",-0.0,"In the chest, what divides as it enters the lungs to form the right and left bronchi?",-0.0892707407474517,True,1.0,correct_high,1e-10,0,correct_high
train::10017,['after sperm penetration'],fertilization,0.0,"['fertilization', 'fertilization', 'fertilization', 'fertilization', 'fertilization', 'fertilization', 'fertilization', 'fertilization', 'fertilization', 'fertilization']",-0.0,When does an oocyte complete meiosis?,-0.2017470896244049,True,1.0,correct_high,1e-10,0,correct_high
train::10018,['cathode'],cathode,1.0,"['cathode', 'cathode', 'cathode', 'cathode', 'cathode', 'cathode', 'cathode', 'cathode', 'cathode', 'cathode']",-0.0,The electroplating process transfers metal from the anode to which part of the cell?,-0.043307039886713,True,1.0,correct_high,1e-10,0,correct_high
train::10019,['stress'],stress,1.0,"['stress', 'stress', 'stress', 'stress', 'stress', 'stress', 'stress', 'stress', 'stress', 'stress']",-0.0,"Compression, tension and shear refer to what type of force that can cause rock to change?",-0.1131559237837791,True,1.0,correct_high,1e-10,0,correct_high
train::1002,['bend without breaking'],malleable/bend,0.0,"['malleable/bend', 'bend without breaking (or be malleable/ductile)', 'deform/bend without breaking', 'bend without breaking (or be malleable/ductile)', 'bend without breaking (or be malleable/ductile)', 'bend without breaking.', 'bend without breaking', 'deform/bend without breaking (or similar phrasing)', 'bend without breaking (or be malleable/ductile)', 'malleable/bend']",1.0549201679861442,"Metallic bonds allow metals to do what, in the manner of a willow tree?",-0.0791658982634544,True,0.1636363636363636,correct_low,1e-10,1,correct_low
train::10020,['sexual'],sexual,1.0,"['sexual', 'sexual', 'sexual', 'sexual', 'sexual', 'sexual', 'sexual', 'sexual', 'sexual', 'sexual']",-0.0,"Unlike the biological species concept, the ecological species concept can accommodate asexual as well as ________ species.",-1.1377065181732178,True,1.0,correct_high,1e-10,0,correct_high
train::10021,['energy'],energy,1.0,"['energy', 'energy', 'energy', 'energy', 'energy', 'energy', 'energy', 'energy', 'energy', 'energy']",-0.0,A basic function of cells includes obtaining what from glucose?,-0.0235533472150564,True,1.0,correct_high,1e-10,0,correct_high
train::10022,['experiment'],experiment,1.0,"['experiment', 'experiment', 'experiment', 'experiment', 'experiment', 'experiment', 'experiment', 'experiment', 'experiment', 'experiment']",-0.0,What is the term for a test to see if a scientific explanation is right or wrong?,-0.055185355246067,True,1.0,correct_high,1e-10,0,correct_high
train::10023,['increases'],increases,1.0,"['increases', 'increases', 'increases', 'increases', 'increases', 'increases.', 'increases.', 'increases', 'increases', 'increases']",-0.0,"When a solvent with a gas dissolved in it is heated, the kinetic energy of both the solvent and solute _________?",-0.0383572988212108,True,0.6727272727272727,correct_high,1e-10,0,correct_high
train::10024,['slimy smear'],colonies,0.0,"['colonies', 'colonies', 'colonies', 'colonies', 'colonies', 'colonies', 'colonies/films', 'colonies', 'colonies', 'colonies']",0.3250829733914482,How does the bacteria look when seen with the naked eye?,-0.1133085712790489,False,0.8181818181818182,incorrect_high,1e-10,1,incorrect_low
train::10025,['calorimeter'],calorimeter,1.0,"['calorimeter', 'calorimeter', 'calorimeter', 'calorimeter', 'calorimeter', 'calorimeter', 'calorimeter', 'calorimeter', 'calorimeter', 'calorimeter']",-0.0,What is a device used to measure temperature changes during chemical processes called?,-0.3487181365489959,True,1.0,correct_high,1e-10,0,correct_high
train::10026,['virus'],virus,1.0,"['virus', 'virus', 'virus', 'virus', 'virus', 'virus', 'virus', 'virus', 'virus', 'virus']",-0.0,Ebola is an example of a disease spread by what kind of infectious agent?,-0.0299954712390899,True,1.0,correct_high,1e-10,0,correct_high
train::10027,['cilia'],cilia,1.0,"['cilia', 'cilia', 'cilia', 'cilia', 'cilia', 'cilia', 'cilia', 'cilia', 'cilia', 'cilia']",-0.0,The tiny hair present on mucus membranes is known as?,-0.0702618658542633,True,1.0,correct_high,1e-10,0,correct_high
train::10028,"['carbon, hydrogen, and oxygen']","carbon, hydrogen, and oxygen",1.0,"['carbon, hydrogen, and oxygen', 'carbon, hydrogen, and oxygen', 'carbon, hydrogen, and oxygen', 'carbon, hydrogen, and oxygen', 'carbon, hydrogen, and oxygen', 'carbon, hydrogen, and oxygen', 'carbon, hydrogen, and oxygen', 'carbon, hydrogen, and oxygen', 'carbon, hydrogen, and oxygen', 'carbon, hydrogen, and oxygen']",-0.0,What elements do lipids primarily consist of?,-0.1004860699176788,True,1.0,correct_high,1e-10,0,correct_high
train::10029,['marine'],marine worms,1.0,"['marine worms', 'marine worms', 'marine worms', 'marine worms', 'marine worms', 'marine worms', 'marine worms', 'marine worms', 'marine worms', 'marine worms']",-0.0,Polychaetes make up a large and diverse group. which category do the majority of these worms fall into?,-0.2523489892482757,True,1.0,correct_high,1e-10,0,correct_high
train::1003,['pure substance'],element,0.0,"['element', 'element', 'element', 'element', 'element', 'element', 'element', 'element', 'element', 'element']",-0.0,What is a substance that can not be broken down any further into other substances?,-0.0433383174240589,True,1.0,correct_high,1e-10,0,correct_high
train::10030,['phospholipids'],phospholipid bilayer,0.0,"['phospholipid bilayer', 'phospholipid bilayer', 'phospholipid bilayer', 'phospholipid bilayer', 'phospholipids', 'phospholipid bilayer', 'phospholipids', 'phospholipid bilayer', 'phospholipids', 'phospholipid bilayer']",0.6108643020548935,What is the main makeup of the cell membrane?,-0.0702516436576843,True,0.5636363636363636,correct_high,1e-10,1,correct_low
train::10031,['layer of slime'],capsule,0.0,"['capsule', 'capsules/slime layers', 'capsule', 'capsule', 'capsule', 'capsules/slime layers', 'capsule', 'capsule', 'capsule', 'capsule']",0.5004024235381879,"When a host attacks a parasitic bacteria, the bacteria release what to surround the cell wall?",-0.1608808785676956,True,0.6727272727272727,correct_high,1e-10,1,correct_low
train::10032,['its solubility'],solubility,1.0,"['solubility', 'solubility', 'its solubility', 'solubility', 'solubility', 'solubility', 'solubility', 'solubility', 'solubility', 'its solubility']",-0.0,"Solutions can also become supersaturated , where the amount of solute dissolved exceeds what?",-0.0433088652789592,True,0.6727272727272727,correct_high,1e-10,0,correct_high
train::10033,['radiation'],accidents/meltdowns,0.0,"['meltdown/accidents', 'nuclear accidents/waste', 'meltdown/accidents', 'meltdown/accidents', 'meltdown/accidents', 'meltdown/accidents', 'meltdown/accidents', 'accidents/meltdowns', 'nuclear accidents', 'meltdown/accidents']",0.639031859650177,What is the biggest risk associated with using nuclear energy?,-0.2523277699947357,True,0.4,correct_low,1e-10,1,correct_low
train::10034,['weight'],weight,1.0,"['weight', 'weight', 'weight', 'weight', 'weight', 'weight', 'weight', 'weight', 'weight', 'weight']",-0.0,What property is the result of the force of gravity being opposed by the normal force?,-2.0186049938201904,True,1.0,correct_high,1e-10,0,correct_high
train::10035,['wave-cut'],sea cliffs,0.0,"['sea cliffs', 'sea cliffs', 'sea cliffs', 'sea cliffs', 'sea cliffs', 'sea cliffs', 'sea cliffs', 'sea cliffs', 'sea cliffs', 'sea cliffs']",-0.0,"What are the cliffs called which are created when waves erode a rocky shoreline, leaving a vertical wall of exposed rock layers?",-0.0701890811324119,True,1.0,correct_high,1e-10,0,correct_high
train::10036,['particle'],alpha particle,1.0,"['alpha particle', 'alpha particle', 'alpha particle', 'alpha particle', 'alpha particle', 'alpha particle', 'alpha particle', 'alpha particle', 'alpha particle', 'alpha particle']",-0.0,"When boron10 absorbs a neutron, what does it emit?",-2.0189242362976074,True,1.0,correct_high,1e-10,0,correct_high
train::10037,['plankton'],bacteria,0.0,"['bacteria', 'bacteria', 'bacteria', 'bacteria', 'bacteria', 'bacteria', 'bacteria', 'bacteria', 'bacteria', 'bacteria']",-0.0,What is the most common life form in the ocean?,-0.0893070474267005,True,1.0,correct_high,1e-10,0,correct_high
train::10038,['respiratory pigments'],respiratory pigments,1.0,"['respiratory pigments', 'respiratory pigments', 'respiratory pigments', 'respiratory pigments', 'respiratory pigments', 'respiratory pigments', 'respiratory pigments', 'respiratory pigments', 'respiratory pigments', 'respiratory pigments']",-0.0,What circulates with the blood or hemolymph and are often contained within specialized cells,-0.3136384189128876,True,1.0,correct_high,1e-10,0,correct_high
train::10039,['brf and br2'],Br⁻ and BF₃,0.0,"['Br⁻ and BF₃', 'Br⁻ and BF₃', 'Br⁻ and BF₃', 'Br⁻ and BF₃', 'Br⁻ and BF₃', 'Br⁻ and BF₃', 'Br⁻ and BF₃', 'Br⁻ and BF₃', 'Br⁻ and BF₃', 'Br⁻ and BF₃']",-0.0,What are the two possible reduction products for brf3?,-2.580725908279419,False,1.0,incorrect_high,1e-10,0,incorrect_high
train::1004,"['reflection, refraction and deflection']","wavelength, frequency, amplitude",0.0,"['wavelength, frequency, amplitude', 'wavelength, frequency, amplitude', 'wavelength, frequency, amplitude', 'wavelength, frequency, amplitude', 'wavelength, frequency, amplitude', 'wavelength, frequency, amplitude', 'wavelength, frequency, amplitude', 'wavelength, frequency, amplitude', 'wavelength, frequency, amplitude', 'wavelength, frequency, amplitude']",-0.0,What three characteristics do waves have?,-0.5762873888015747,False,1.0,incorrect_high,1e-10,0,incorrect_high
train::10040,['red blood cells'],red blood cells,1.0,"['red blood cells', 'red blood cells', 'red blood cells', 'red blood cells', 'red blood cells', 'red blood cells', 'red blood cells', 'red blood cells', 'red blood cells', 'red blood cells']",-0.0,"Normal blood is comprised of nearly half erythrocytes, which is another word for what cells?",-0.0207035187631845,True,1.0,correct_high,1e-10,0,correct_high
train::10041,['cyclone'],cyclone,1.0,"['cyclone', 'cyclone', 'cyclone', 'cyclone', 'cyclone', 'cyclone', 'cyclone', 'cyclone', 'cyclone', 'cyclone']",-0.0,"What type of intense storm is a system of winds that rotate around a low pressure center, resulting in swirling air that rises and cools to create clouds and precipitation?",-0.0551960729062557,True,1.0,correct_high,1e-10,0,correct_high
train::10042,['renal artery'],renal artery,1.0,"['renal artery', 'renal artery', 'renal artery', 'renal artery', 'renal artery', 'renal artery', 'renal artery', 'renal artery', 'renal artery', 'renal artery']",-0.0,Blood flows into the kidney through which artery?,-0.0488083958625793,True,1.0,correct_high,1e-10,0,correct_high
train::10043,['infancy and adolescence'],infancy and adolescence,1.0,"['infancy and adolescence', 'infancy and adolescence', 'infancy and adolescence', 'infancy and adolescence', 'infancy and adolescence', 'infancy and adolescence', 'infancy and adolescence', 'infancy and adolescence', 'infancy and adolescence', 'infancy and adolescence.']",-0.0,Growth and development in humans is most rapid during what two stages?,-0.1272113025188446,True,0.8181818181818182,correct_high,1e-10,0,correct_high
train::10044,['newtons'],acceleration,0.0,"['acceleration', 'acceleration', 'acceleration', 'acceleration.', 'acceleration', 'acceleration', 'acceleration', 'acceleration', 'acceleration', 'acceleration']",-0.0,The pull of gravity is expressed as a force of what?,-1.502884030342102,False,0.8181818181818182,incorrect_high,1e-10,0,incorrect_high
train::10045,['optics'],optics,1.0,"['optics', 'optics', 'optics', 'optics', 'optics', 'optics', 'optics', 'optics', 'optics', 'optics']",-0.0,What type of physics explains the behavior of visible light and electromagnetic waves?,-0.0892434790730476,True,1.0,correct_high,1e-10,0,correct_high
train::10046,['stomach'],stomach,1.0,"['stomach', 'stomach', 'stomach', 'stomach', 'stomach', 'stomach', 'stomach', 'stomach', 'stomach', 'stomach']",-0.0,The duodenum has a major role in regulating what digestive organ and its emptying?,-1.406971096992493,True,1.0,correct_high,1e-10,0,correct_high
train::10047,['prions'],prions,1.0,"['prions', 'prions', 'prions', 'prions', 'prions', 'prions', 'prions', 'prions', 'prions', 'prions']",-0.0,What are misfolded versions of normal brain proteins?,-0.0551328994333744,True,1.0,correct_high,1e-10,0,correct_high
train::10048,['extinction'],extinction,1.0,"['extinction', 'extinction', 'extinction', 'extinction', 'extinction', 'extinction', 'extinction', 'extinction', 'extinction', 'extinction']",-0.0,"By impacting plant species and the animals they support, destruction of habitat threatens what event?",-0.0235486887395381,True,1.0,correct_high,1e-10,0,correct_high
train::10049,['parasympathetic division'],autonomic nervous system,0.0,"['autonomic nervous system', 'autonomic nervous system', 'autonomic nervous system', 'autonomic nervous system', 'autonomic nervous system', 'autonomic nervous system', 'autonomic nervous system', 'autonomic nervous system', 'autonomic nervous system', 'autonomic nervous system']",-0.0,"What division of the nervous system controls involuntary activities that are not emergencies, such as the digestive organs breaking down food?",-0.0791101679205894,False,1.0,incorrect_high,1e-10,0,incorrect_high
train::1005,['liver'],liver,1.0,"['liver', 'liver', 'liver', 'liver', 'liver', 'liver', 'liver', 'liver', 'liver', 'liver']",-0.0,What organ creates bile?,-0.0143333869054913,True,1.0,correct_high,1e-10,0,correct_high
train::10050,['a cold front'],cold front,1.0,"['cold front', 'cold front', 'cold front', 'cold front', 'cold front', 'cold front', 'cold front', 'cold front', 'cold front', 'cold front']",-0.0,What occurs when a cold air mass runs into a warm air mass?,-0.6329584121704102,True,1.0,correct_high,1e-10,0,correct_high
train::10051,['bryophytes'],bryophytes,1.0,"['bryophytes', 'bryophytes', 'bryophytes', 'bryophytes', 'bryophytes', 'bryophytes', 'bryophytes', 'bryophytes', 'bryophytes', 'bryophytes']",-0.0,"What is the term for plants that lack vascular tissues, roots, leaves, seeds, and flowers?",-0.6329378485679626,True,1.0,correct_high,1e-10,0,correct_high
train::10052,['buoyancy'],isostasy,0.0,"['isostasy', 'isostasy', 'isostasy', 'isostasy', 'isostasy', 'isostasy', 'isostasy', 'isostasy', 'isostasy', 'isostasy']",-0.0,Why are continents unable to be pushed down into the mantle by plate boundaries?,-0.2814353406429291,True,1.0,correct_high,1e-10,0,correct_high
train::10053,['sympatric speciation'],sympatric speciation,1.0,"['sympatric speciation', 'sympatric speciation', 'sympatric speciation', 'sympatric speciation', 'sympatric speciation', 'sympatric speciation', 'sympatric speciation', 'sympatric speciation', 'sympatric speciation', 'sympatric speciation']",-0.0,What is it called when a new species arises without geographic separation?,-0.4289664924144745,True,1.0,correct_high,1e-10,0,correct_high
train::10054,['heat'],heat,1.0,"['heat', 'heat', 'heat', 'heat', 'heat', 'heat', 'heat', 'heat', 'heat', 'heat']",-0.0,"In an exothermic reaction, what, specifically, is released?",-0.0488804876804351,True,1.0,correct_high,1e-10,0,correct_high
train::10055,['cancer'],cancer,1.0,"['cancer', 'cancer', 'cancer', 'cancer', 'cancer', 'cancer', 'cancer', 'cancer', 'cancer', 'cancer']",-0.0,What term describes diseases caused by abnormal cells in the body dividing uncontrollably?,-0.0183501224964857,True,1.0,correct_high,1e-10,0,correct_high
train::10056,['amino acids'],amino acids,1.0,"['amino acids', 'amino acids', 'amino acids', 'amino acids', 'amino acids', 'amino acids', 'amino acids', 'amino acids', 'amino acids', 'amino acids']",-0.0,"What is the molecule, dipeptide formed together by?",-0.0489375852048397,True,1.0,correct_high,1e-10,0,correct_high
train::10057,['independently'],independently,1.0,"['independently', 'independently', 'independently', 'independently', 'independently', 'independently', 'independently', 'independently', 'independently', 'independently']",-0.0,Did the the open circulatory systems of molluscs and arthropods arise dependently or independently of each other?,-0.1273012459278106,True,1.0,correct_high,1e-10,0,correct_high
train::10058,['mechanical'],physical,0.0,"['physical', 'physical', 'physical', 'physical', 'mechanical', 'physical', 'physical', 'mechanical', 'physical', 'physical']",0.5004024235381879,What kind of weathering is abrasion?,-0.0895068645477294,True,0.6727272727272727,correct_high,1e-10,1,correct_low
train::10059,['ionic crystals'],ionic compounds,1.0,"['ionic compounds', 'ionic compounds', 'ionic compounds', 'ionic compounds', 'ionic compounds', 'ionic compounds', 'ionic compounds', 'ionic compounds', 'ionic compounds', 'ionic compounds']",-0.0,What are composed of alternating positive and negative ions?,-0.0299630779772996,True,1.0,correct_high,1e-10,0,correct_high
train::1006,['atom'],atom,1.0,"['atom', 'atom', 'atom', 'atom', 'atom', 'atom', 'atom', 'atom', 'atom', 'atom']",-0.0,"What is the smallest and most fundamental unit of matter, consisting of a nucleus surrounded by electrons?",-0.0265405438840389,True,1.0,correct_high,1e-10,0,correct_high
train::10060,['ribosome'],ribosome,1.0,"['ribosome', 'ribosome', 'ribosome', 'ribosome', 'ribosome', 'ribosome', 'ribosome', 'ribosome', 'ribosome', 'ribosome']",-0.0,What is the term for a small organelle where proteins are made?,-0.1004566401243209,True,1.0,correct_high,1e-10,0,correct_high
train::10061,['allergies'],allergy,0.0,"['allergy', 'allergy', 'allergy', 'allergy', 'allergy', 'allergy', 'allergy', 'allergy', 'allergy', 'allergy']",-0.0,What occurs when the immune system attacks harmless substances that enter the body from the outside?,-0.0552239343523979,True,1.0,correct_high,1e-10,0,correct_high
train::10062,['cellulose'],cellulose,1.0,"['cellulose', 'cellulose', 'cellulose', 'cellulose', 'cellulose', 'cellulose', 'cellulose', 'cellulose', 'cellulose', 'cellulose']",-0.0,"What is composed of very long strands of glucose monomers, is largely indigestible and comprises the cell walls of plants?",-0.0702138617634773,True,1.0,correct_high,1e-10,0,correct_high
train::10063,['closest'],inner solar system,0.0,"['Inner solar system.', 'inner solar system', 'inner solar system', 'Inner solar system.', 'inner solar system', 'Inner solar system.', 'inner solar system', 'inner solar system', 'inner solar system', 'Inner solar system.']",-0.0,"Where are the terrestrial planets located, in relation to the sun?",-0.0432096607983112,True,0.4909090909090909,correct_low,1e-10,0,correct_high
train::10064,['aphids and leafhoppers'],aphids,1.0,"['aphids', 'aphids', 'aphids', 'aphids', 'aphids', 'aphids', 'aphids', 'aphids', 'aphids', 'aphids']",-0.0,What are the insects that suck up the sap from plants?,-0.2017493247985839,True,1.0,correct_high,1e-10,0,correct_high
train::10065,['chemical compounds'],chemical energy,1.0,"['chemicals', 'chemical energy', 'chemical energy', 'chemical compounds', 'chemical energy', 'chemical energy', 'chemical energy', 'chemicals', 'chemical energy', 'chemical energy']",-0.0,The energy for an ecosystem can come from sunlight or _________?,-0.0489678941667079,True,0.5272727272727272,correct_high,1e-10,0,correct_high
train::10066,['endocytosis'],endocytosis,1.0,"['endocytosis', 'endocytosis', 'endocytosis', 'endocytosis', 'endocytosis', 'endocytosis', 'endocytosis', 'endocytosis', 'endocytosis', 'endocytosis']",-0.0,"Phagocytosis, pinocytosis, and receptor-mediated endocytosis are the three types of what?",-0.576289176940918,True,1.0,correct_high,1e-10,0,correct_high
train::10067,['compound machines'],inclined planes,0.0,"['inclined planes', 'inclined planes', 'inclined planes', 'inclined planes', 'inclined planes', 'complex machines', 'inclined planes', 'inclined planes', 'inclined planes', 'inclined planes']",0.3250829733914482,What type of machines generally have lower efficiency but greater mechanical advantage?,-0.1133086755871772,False,0.8181818181818182,incorrect_high,1e-10,1,incorrect_low
train::10068,['thermosphere'],thermosphere,1.0,"['thermosphere', 'thermosphere', 'thermosphere', 'thermosphere', 'thermosphere', 'thermosphere', 'thermosphere', 'thermosphere', 'thermosphere', 'thermosphere']",-0.0,What is the name of the layer above the mesosphere?,-0.2814012467861175,True,1.0,correct_high,1e-10,0,correct_high
train::10069,['the crust'],crust,1.0,"['crust', 'crust', 'crust', 'crust', 'crust', 'crust', 'crust', 'crust', 'crust', 'crust']",-0.0,"What layer of earth contains abundant oxygen, which can combine with other elements to create oxide minerals?",-0.3136534690856933,True,1.0,correct_high,1e-10,0,correct_high
train::1007,['cancer'],cancer,1.0,"['cancer', 'cancer', 'cancer', 'cancer', 'cancer', 'cancer', 'cancer', 'cancer', 'cancer', 'cancer']",-0.0,Mutation of beneficial proto-oncogenes is a prime culprit in what disease?,-0.0338896438479423,True,1.0,correct_high,1e-10,0,correct_high
train::10070,['body temperature'],body temperature,1.0,"['body temperature', 'body temperature', 'body temperature', 'body temperature', 'body temperature', 'body temperature', 'body temperature', 'body temperature', 'body temperature', 'body temperature']",-0.0,Animals that are endotherms or ectotherms are distinguished by the ability to maintain a constant what?,-0.1004141569137573,True,1.0,correct_high,1e-10,0,correct_high
train::10071,['electromagnetic'],electromagnetic radiation,1.0,"['electromagnetic radiation', 'electromagnetic radiation', 'electromagnetic radiation', 'electromagnetic radiation', 'electromagnetic radiation', 'electromagnetic radiation', 'electromagnetic radiation', 'electromagnetic radiation', 'electromagnetic radiation', 'electromagnetic radiation']",-0.0,What form of energy is light?,-0.2017173767089843,True,1.0,correct_high,1e-10,0,correct_high
train::10072,['water'],water,1.0,"['water', 'water', 'water', 'water', 'water', 'water', 'water', 'water', 'water', 'water']",-0.0,What is a common chemical substance on planet earth?,-0.0383751951158046,True,1.0,correct_high,1e-10,0,correct_high
